,Country,Gender,Sector,Job Seniority,Company Size,Age Ranges,Connectivity Status,Count
14597,USA,Male,IT,Partner,Myself Only,25 to 34,connected to any,580
14598,USA,Male,IT,Partner,Myself Only,18 to 24,connected to big companies,0
14599,USA,Male,IT,Partner,Myself Only,18 to 24,connected to any,0
14600,USA,Male,IT,CXO,Any Company Size,Any Age Range,connected to big companies,150000
14601,USA,Male,IT,CXO,Any Company Size,Any Age Range,connected to any,390000
14602,USA,Male,IT,CXO,Any Company Size,55+,connected to big companies,34000
14603,USA,Male,IT,CXO,Any Company Size,55+,connected to any,76000
14604,USA,Male,IT,CXO,Any Company Size,35 to 54,connected to big companies,89000
14605,USA,Male,IT,CXO,Any Company Size,35 to 54,connected to any,200000
14606,USA,Male,IT,CXO,Any Company Size,25 to 34,connected to big companies,19000
14607,USA,Male,IT,CXO,Any Company Size,25 to 34,connected to any,110000
14608,USA,Male,IT,CXO,Any Company Size,18 to 24,connected to big companies,3800
14609,USA,Male,IT,CXO,Any Company Size,18 to 24,connected to any,15000
14610,USA,Male,IT,CXO,"10,001+ employees",Any Age Range,connected to big companies,14000
14611,USA,Male,IT,CXO,"10,001+ employees",Any Age Range,connected to any,30000
14612,USA,Male,IT,CXO,"10,001+ employees",55+,connected to big companies,3100
14613,USA,Male,IT,CXO,"10,001+ employees",55+,connected to any,5900
14614,USA,Male,IT,CXO,"10,001+ employees",35 to 54,connected to big companies,7700
14615,USA,Male,IT,CXO,"10,001+ employees",35 to 54,connected to any,14000
14616,USA,Male,IT,CXO,"10,001+ employees",25 to 34,connected to big companies,2000
14617,USA,Male,IT,CXO,"10,001+ employees",25 to 34,connected to any,7200
14618,USA,Male,IT,CXO,"10,001+ employees",18 to 24,connected to big companies,670
14619,USA,Male,IT,CXO,"10,001+ employees",18 to 24,connected to any,2300
14620,USA,Male,IT,CXO,"5001-10,000 employees",Any Age Range,connected to big companies,3800
14621,USA,Male,IT,CXO,"5001-10,000 employees",Any Age Range,connected to any,7200
14622,USA,Male,IT,CXO,"5001-10,000 employees",55+,connected to big companies,910
14623,USA,Male,IT,CXO,"5001-10,000 employees",55+,connected to any,1600
14624,USA,Male,IT,CXO,"5001-10,000 employees",35 to 54,connected to big companies,2200
14625,USA,Male,IT,CXO,"5001-10,000 employees",35 to 54,connected to any,3800
14626,USA,Male,IT,CXO,"5001-10,000 employees",25 to 34,connected to big companies,520
14627,USA,Male,IT,CXO,"5001-10,000 employees",25 to 34,connected to any,1400
14628,USA,Male,IT,CXO,"5001-10,000 employees",18 to 24,connected to big companies,0
14629,USA,Male,IT,CXO,"5001-10,000 employees",18 to 24,connected to any,320
14630,USA,Male,IT,CXO,1001-5000 employees,Any Age Range,connected to big companies,11000
14631,USA,Male,IT,CXO,1001-5000 employees,Any Age Range,connected to any,20000
14632,USA,Male,IT,CXO,1001-5000 employees,55+,connected to big companies,2600
14633,USA,Male,IT,CXO,1001-5000 employees,55+,connected to any,4600
14634,USA,Male,IT,CXO,1001-5000 employees,35 to 54,connected to big companies,6500
14635,USA,Male,IT,CXO,1001-5000 employees,35 to 54,connected to any,11000
14636,USA,Male,IT,CXO,1001-5000 employees,25 to 34,connected to big companies,1300
14637,USA,Male,IT,CXO,1001-5000 employees,25 to 34,connected to any,3800
14638,USA,Male,IT,CXO,1001-5000 employees,18 to 24,connected to big companies,390
14639,USA,Male,IT,CXO,1001-5000 employees,18 to 24,connected to any,980
14640,USA,Male,IT,CXO,501-1000 employees,Any Age Range,connected to big companies,6900
14641,USA,Male,IT,CXO,501-1000 employees,Any Age Range,connected to any,13000
14642,USA,Male,IT,CXO,501-1000 employees,55+,connected to big companies,1700
14643,USA,Male,IT,CXO,501-1000 employees,55+,connected to any,3000
14644,USA,Male,IT,CXO,501-1000 employees,35 to 54,connected to big companies,4300
14645,USA,Male,IT,CXO,501-1000 employees,35 to 54,connected to any,7100
14646,USA,Male,IT,CXO,501-1000 employees,25 to 34,connected to big companies,700
14647,USA,Male,IT,CXO,501-1000 employees,25 to 34,connected to any,2000
14648,USA,Male,IT,CXO,501-1000 employees,18 to 24,connected to big companies,0
14649,USA,Male,IT,CXO,501-1000 employees,18 to 24,connected to any,460
14650,USA,Male,IT,CXO,201-500 employees,Any Age Range,connected to big companies,13000
14651,USA,Male,IT,CXO,201-500 employees,Any Age Range,connected to any,24000
14652,USA,Male,IT,CXO,201-500 employees,55+,connected to big companies,3100
14653,USA,Male,IT,CXO,201-500 employees,55+,connected to any,5400
14654,USA,Male,IT,CXO,201-500 employees,35 to 54,connected to big companies,8100
14655,USA,Male,IT,CXO,201-500 employees,35 to 54,connected to any,14000
14656,USA,Male,IT,CXO,201-500 employees,25 to 34,connected to big companies,1200
14657,USA,Male,IT,CXO,201-500 employees,25 to 34,connected to any,3900
14658,USA,Male,IT,CXO,201-500 employees,18 to 24,connected to big companies,330
14659,USA,Male,IT,CXO,201-500 employees,18 to 24,connected to any,790
14660,USA,Male,IT,CXO,51-200 employees,Any Age Range,connected to big companies,30000
14661,USA,Male,IT,CXO,51-200 employees,Any Age Range,connected to any,55000
14662,USA,Male,IT,CXO,51-200 employees,55+,connected to big companies,7000
14663,USA,Male,IT,CXO,51-200 employees,55+,connected to any,12000
14664,USA,Male,IT,CXO,51-200 employees,35 to 54,connected to big companies,19000
14665,USA,Male,IT,CXO,51-200 employees,35 to 54,connected to any,32000
14666,USA,Male,IT,CXO,51-200 employees,25 to 34,connected to big companies,3100
14667,USA,Male,IT,CXO,51-200 employees,25 to 34,connected to any,9000
14668,USA,Male,IT,CXO,51-200 employees,18 to 24,connected to big companies,730
14669,USA,Male,IT,CXO,51-200 employees,18 to 24,connected to any,1600
14670,USA,Male,IT,CXO,11-50 employees,Any Age Range,connected to big companies,53000
14671,USA,Male,IT,CXO,11-50 employees,Any Age Range,connected to any,100000
14672,USA,Male,IT,CXO,11-50 employees,55+,connected to big companies,12000
14673,USA,Male,IT,CXO,11-50 employees,55+,connected to any,22000
14674,USA,Male,IT,CXO,11-50 employees,35 to 54,connected to big companies,33000
14675,USA,Male,IT,CXO,11-50 employees,35 to 54,connected to any,58000
14676,USA,Male,IT,CXO,11-50 employees,25 to 34,connected to big companies,6800
14677,USA,Male,IT,CXO,11-50 employees,25 to 34,connected to any,19000
14678,USA,Male,IT,CXO,11-50 employees,18 to 24,connected to big companies,1300
14679,USA,Male,IT,CXO,11-50 employees,18 to 24,connected to any,3000
14680,USA,Male,IT,CXO,2-10 employees,Any Age Range,connected to big companies,52000
14681,USA,Male,IT,CXO,2-10 employees,Any Age Range,connected to any,110000
14682,USA,Male,IT,CXO,2-10 employees,55+,connected to big companies,11000
14683,USA,Male,IT,CXO,2-10 employees,55+,connected to any,24000
14684,USA,Male,IT,CXO,2-10 employees,35 to 54,connected to big companies,30000
14685,USA,Male,IT,CXO,2-10 employees,35 to 54,connected to any,60000
14686,USA,Male,IT,CXO,2-10 employees,25 to 34,connected to big companies,9100
14687,USA,Male,IT,CXO,2-10 employees,25 to 34,connected to any,27000
14688,USA,Male,IT,CXO,2-10 employees,18 to 24,connected to big companies,1900
14689,USA,Male,IT,CXO,2-10 employees,18 to 24,connected to any,4300
14690,USA,Male,IT,CXO,Myself Only,Any Age Range,connected to big companies,4600
14691,USA,Male,IT,CXO,Myself Only,Any Age Range,connected to any,9200
14692,USA,Male,IT,CXO,Myself Only,55+,connected to big companies,860
14693,USA,Male,IT,CXO,Myself Only,55+,connected to any,1600
14694,USA,Male,IT,CXO,Myself Only,35 to 54,connected to big companies,2700
14695,USA,Male,IT,CXO,Myself Only,35 to 54,connected to any,4500
14696,USA,Male,IT,CXO,Myself Only,25 to 34,connected to big companies,890
14697,USA,Male,IT,CXO,Myself Only,25 to 34,connected to any,2600
14698,USA,Male,IT,CXO,Myself Only,18 to 24,connected to big companies,0
14699,USA,Male,IT,CXO,Myself Only,18 to 24,connected to any,520
14700,USA,Male,IT,VP,Any Company Size,Any Age Range,connected to big companies,120000
14701,USA,Male,IT,VP,Any Company Size,Any Age Range,connected to any,260000
14702,USA,Male,IT,VP,Any Company Size,55+,connected to big companies,24000
14703,USA,Male,IT,VP,Any Company Size,55+,connected to any,47000
14704,USA,Male,IT,VP,Any Company Size,35 to 54,connected to big companies,82000
14705,USA,Male,IT,VP,Any Company Size,35 to 54,connected to any,150000
14706,USA,Male,IT,VP,Any Company Size,25 to 34,connected to big companies,11000
14707,USA,Male,IT,VP,Any Company Size,25 to 34,connected to any,51000
14708,USA,Male,IT,VP,Any Company Size,18 to 24,connected to big companies,1900
14709,USA,Male,IT,VP,Any Company Size,18 to 24,connected to any,8100
14710,USA,Male,IT,VP,"10,001+ employees",Any Age Range,connected to big companies,29000
14711,USA,Male,IT,VP,"10,001+ employees",Any Age Range,connected to any,54000
14712,USA,Male,IT,VP,"10,001+ employees",55+,connected to big companies,6300
14713,USA,Male,IT,VP,"10,001+ employees",55+,connected to any,11000
14714,USA,Male,IT,VP,"10,001+ employees",35 to 54,connected to big companies,20000
14715,USA,Male,IT,VP,"10,001+ employees",35 to 54,connected to any,32000
14716,USA,Male,IT,VP,"10,001+ employees",25 to 34,connected to big companies,2000
14717,USA,Male,IT,VP,"10,001+ employees",25 to 34,connected to any,8900
14718,USA,Male,IT,VP,"10,001+ employees",18 to 24,connected to big companies,560
14719,USA,Male,IT,VP,"10,001+ employees",18 to 24,connected to any,2300
14720,USA,Male,IT,VP,"5001-10,000 employees",Any Age Range,connected to big companies,6300
14721,USA,Male,IT,VP,"5001-10,000 employees",Any Age Range,connected to any,11000
14722,USA,Male,IT,VP,"5001-10,000 employees",55+,connected to big companies,1300
14723,USA,Male,IT,VP,"5001-10,000 employees",55+,connected to any,2300
14724,USA,Male,IT,VP,"5001-10,000 employees",35 to 54,connected to big companies,4400
14725,USA,Male,IT,VP,"5001-10,000 employees",35 to 54,connected to any,6700
14726,USA,Male,IT,VP,"5001-10,000 employees",25 to 34,connected to big companies,410
14727,USA,Male,IT,VP,"5001-10,000 employees",25 to 34,connected to any,1400
14728,USA,Male,IT,VP,"5001-10,000 employees",18 to 24,connected to big companies,0
14729,USA,Male,IT,VP,"5001-10,000 employees",18 to 24,connected to any,0
14730,USA,Male,IT,VP,1001-5000 employees,Any Age Range,connected to big companies,18000
14731,USA,Male,IT,VP,1001-5000 employees,Any Age Range,connected to any,29000
14732,USA,Male,IT,VP,1001-5000 employees,55+,connected to big companies,3400
14733,USA,Male,IT,VP,1001-5000 employees,55+,connected to any,5500
14734,USA,Male,IT,VP,1001-5000 employees,35 to 54,connected to big companies,13000
14735,USA,Male,IT,VP,1001-5000 employees,35 to 54,connected to any,19000
14736,USA,Male,IT,VP,1001-5000 employees,25 to 34,connected to big companies,1300
14737,USA,Male,IT,VP,1001-5000 employees,25 to 34,connected to any,3800
14738,USA,Male,IT,VP,1001-5000 employees,18 to 24,connected to big companies,0
14739,USA,Male,IT,VP,1001-5000 employees,18 to 24,connected to any,720
14740,USA,Male,IT,VP,501-1000 employees,Any Age Range,connected to big companies,9500
14741,USA,Male,IT,VP,501-1000 employees,Any Age Range,connected to any,15000
14742,USA,Male,IT,VP,501-1000 employees,55+,connected to big companies,1700
14743,USA,Male,IT,VP,501-1000 employees,55+,connected to any,2900
14744,USA,Male,IT,VP,501-1000 employees,35 to 54,connected to big companies,6800
14745,USA,Male,IT,VP,501-1000 employees,35 to 54,connected to any,10000
14746,USA,Male,IT,VP,501-1000 employees,25 to 34,connected to big companies,800
14747,USA,Male,IT,VP,501-1000 employees,25 to 34,connected to any,2000
14748,USA,Male,IT,VP,501-1000 employees,18 to 24,connected to big companies,0
14749,USA,Male,IT,VP,501-1000 employees,18 to 24,connected to any,360
14750,USA,Male,IT,VP,201-500 employees,Any Age Range,connected to big companies,14000
14751,USA,Male,IT,VP,201-500 employees,Any Age Range,connected to any,24000
14752,USA,Male,IT,VP,201-500 employees,55+,connected to big companies,2700
14753,USA,Male,IT,VP,201-500 employees,55+,connected to any,4700
14754,USA,Male,IT,VP,201-500 employees,35 to 54,connected to big companies,10000
14755,USA,Male,IT,VP,201-500 employees,35 to 54,connected to any,15000
14756,USA,Male,IT,VP,201-500 employees,25 to 34,connected to big companies,1300
14757,USA,Male,IT,VP,201-500 employees,25 to 34,connected to any,3500
14758,USA,Male,IT,VP,201-500 employees,18 to 24,connected to big companies,0
14759,USA,Male,IT,VP,201-500 employees,18 to 24,connected to any,520
14760,USA,Male,IT,VP,51-200 employees,Any Age Range,connected to big companies,24000
14761,USA,Male,IT,VP,51-200 employees,Any Age Range,connected to any,44000
14762,USA,Male,IT,VP,51-200 employees,55+,connected to big companies,4700
14763,USA,Male,IT,VP,51-200 employees,55+,connected to any,8400
14764,USA,Male,IT,VP,51-200 employees,35 to 54,connected to big companies,17000
14765,USA,Male,IT,VP,51-200 employees,35 to 54,connected to any,27000
14766,USA,Male,IT,VP,51-200 employees,25 to 34,connected to big companies,2400
14767,USA,Male,IT,VP,51-200 employees,25 to 34,connected to any,6700
14768,USA,Male,IT,VP,51-200 employees,18 to 24,connected to big companies,460
14769,USA,Male,IT,VP,51-200 employees,18 to 24,connected to any,1100
14770,USA,Male,IT,VP,11-50 employees,Any Age Range,connected to big companies,26000
14771,USA,Male,IT,VP,11-50 employees,Any Age Range,connected to any,52000
14772,USA,Male,IT,VP,11-50 employees,55+,connected to big companies,5200
14773,USA,Male,IT,VP,11-50 employees,55+,connected to any,10000
14774,USA,Male,IT,VP,11-50 employees,35 to 54,connected to big companies,17000
14775,USA,Male,IT,VP,11-50 employees,35 to 54,connected to any,31000
14776,USA,Male,IT,VP,11-50 employees,25 to 34,connected to big companies,3100
14777,USA,Male,IT,VP,11-50 employees,25 to 34,connected to any,9800
14778,USA,Male,IT,VP,11-50 employees,18 to 24,connected to big companies,650
14779,USA,Male,IT,VP,11-50 employees,18 to 24,connected to any,1500
14780,USA,Male,IT,VP,2-10 employees,Any Age Range,connected to big companies,16000
14781,USA,Male,IT,VP,2-10 employees,Any Age Range,connected to any,37000
14782,USA,Male,IT,VP,2-10 employees,55+,connected to big companies,3500
14783,USA,Male,IT,VP,2-10 employees,55+,connected to any,7400
14784,USA,Male,IT,VP,2-10 employees,35 to 54,connected to big companies,10000
14785,USA,Male,IT,VP,2-10 employees,35 to 54,connected to any,20000
14786,USA,Male,IT,VP,2-10 employees,25 to 34,connected to big companies,2200
14787,USA,Male,IT,VP,2-10 employees,25 to 34,connected to any,8300
14788,USA,Male,IT,VP,2-10 employees,18 to 24,connected to big companies,540
14789,USA,Male,IT,VP,2-10 employees,18 to 24,connected to any,1300
14790,USA,Male,IT,VP,Myself Only,Any Age Range,connected to big companies,1400
14791,USA,Male,IT,VP,Myself Only,Any Age Range,connected to any,3000
14792,USA,Male,IT,VP,Myself Only,55+,connected to big companies,310
14793,USA,Male,IT,VP,Myself Only,55+,connected to any,570
14794,USA,Male,IT,VP,Myself Only,35 to 54,connected to big companies,890
14795,USA,Male,IT,VP,Myself Only,35 to 54,connected to any,1500
14796,USA,Male,IT,VP,Myself Only,25 to 34,connected to big companies,0
14797,USA,Male,IT,VP,Myself Only,25 to 34,connected to any,780
14798,USA,Male,IT,VP,Myself Only,18 to 24,connected to big companies,0
14799,USA,Male,IT,VP,Myself Only,18 to 24,connected to any,0
14800,USA,Male,IT,Director,Any Company Size,Any Age Range,connected to big companies,240000
14801,USA,Male,IT,Director,Any Company Size,Any Age Range,connected to any,460000
14802,USA,Male,IT,Director,Any Company Size,55+,connected to big companies,35000
14803,USA,Male,IT,Director,Any Company Size,55+,connected to any,69000
14804,USA,Male,IT,Director,Any Company Size,35 to 54,connected to big companies,160000
14805,USA,Male,IT,Director,Any Company Size,35 to 54,connected to any,280000
14806,USA,Male,IT,Director,Any Company Size,25 to 34,connected to big companies,35000
14807,USA,Male,IT,Director,Any Company Size,25 to 34,connected to any,100000
14808,USA,Male,IT,Director,Any Company Size,18 to 24,connected to big companies,5100
14809,USA,Male,IT,Director,Any Company Size,18 to 24,connected to any,16000
14810,USA,Male,IT,Director,"10,001+ employees",Any Age Range,connected to big companies,72000
14811,USA,Male,IT,Director,"10,001+ employees",Any Age Range,connected to any,120000
14812,USA,Male,IT,Director,"10,001+ employees",55+,connected to big companies,12000
14813,USA,Male,IT,Director,"10,001+ employees",55+,connected to any,20000
14814,USA,Male,IT,Director,"10,001+ employees",35 to 54,connected to big companies,52000
14815,USA,Male,IT,Director,"10,001+ employees",35 to 54,connected to any,80000
14816,USA,Male,IT,Director,"10,001+ employees",25 to 34,connected to big companies,7000
14817,USA,Male,IT,Director,"10,001+ employees",25 to 34,connected to any,19000
14818,USA,Male,IT,Director,"10,001+ employees",18 to 24,connected to big companies,1500
14819,USA,Male,IT,Director,"10,001+ employees",18 to 24,connected to any,4700
14820,USA,Male,IT,Director,"5001-10,000 employees",Any Age Range,connected to big companies,16000
14821,USA,Male,IT,Director,"5001-10,000 employees",Any Age Range,connected to any,25000
14822,USA,Male,IT,Director,"5001-10,000 employees",55+,connected to big companies,2600
14823,USA,Male,IT,Director,"5001-10,000 employees",55+,connected to any,4300
14824,USA,Male,IT,Director,"5001-10,000 employees",35 to 54,connected to big companies,11000
14825,USA,Male,IT,Director,"5001-10,000 employees",35 to 54,connected to any,17000
14826,USA,Male,IT,Director,"5001-10,000 employees",25 to 34,connected to big companies,1700
14827,USA,Male,IT,Director,"5001-10,000 employees",25 to 34,connected to any,3700
14828,USA,Male,IT,Director,"5001-10,000 employees",18 to 24,connected to big companies,340
14829,USA,Male,IT,Director,"5001-10,000 employees",18 to 24,connected to any,650
14830,USA,Male,IT,Director,1001-5000 employees,Any Age Range,connected to big companies,39000
14831,USA,Male,IT,Director,1001-5000 employees,Any Age Range,connected to any,61000
14832,USA,Male,IT,Director,1001-5000 employees,55+,connected to big companies,5200
14833,USA,Male,IT,Director,1001-5000 employees,55+,connected to any,9000
14834,USA,Male,IT,Director,1001-5000 employees,35 to 54,connected to big companies,27000
14835,USA,Male,IT,Director,1001-5000 employees,35 to 54,connected to any,40000
14836,USA,Male,IT,Director,1001-5000 employees,25 to 34,connected to big companies,5500
14837,USA,Male,IT,Director,1001-5000 employees,25 to 34,connected to any,11000
14838,USA,Male,IT,Director,1001-5000 employees,18 to 24,connected to big companies,830
14839,USA,Male,IT,Director,1001-5000 employees,18 to 24,connected to any,1800
14840,USA,Male,IT,Director,501-1000 employees,Any Age Range,connected to big companies,18000
14841,USA,Male,IT,Director,501-1000 employees,Any Age Range,connected to any,28000
14842,USA,Male,IT,Director,501-1000 employees,55+,connected to big companies,2300
14843,USA,Male,IT,Director,501-1000 employees,55+,connected to any,4000
14844,USA,Male,IT,Director,501-1000 employees,35 to 54,connected to big companies,12000
14845,USA,Male,IT,Director,501-1000 employees,35 to 54,connected to any,18000
14846,USA,Male,IT,Director,501-1000 employees,25 to 34,connected to big companies,2800
14847,USA,Male,IT,Director,501-1000 employees,25 to 34,connected to any,5400
14848,USA,Male,IT,Director,501-1000 employees,18 to 24,connected to big companies,360
14849,USA,Male,IT,Director,501-1000 employees,18 to 24,connected to any,780
14850,USA,Male,IT,Director,201-500 employees,Any Age Range,connected to big companies,24000
14851,USA,Male,IT,Director,201-500 employees,Any Age Range,connected to any,41000
14852,USA,Male,IT,Director,201-500 employees,55+,connected to big companies,3300
14853,USA,Male,IT,Director,201-500 employees,55+,connected to any,6200
14854,USA,Male,IT,Director,201-500 employees,35 to 54,connected to big companies,16000
14855,USA,Male,IT,Director,201-500 employees,35 to 54,connected to any,26000
14856,USA,Male,IT,Director,201-500 employees,25 to 34,connected to big companies,4100
14857,USA,Male,IT,Director,201-500 employees,25 to 34,connected to any,8300
14858,USA,Male,IT,Director,201-500 employees,18 to 24,connected to big companies,550
14859,USA,Male,IT,Director,201-500 employees,18 to 24,connected to any,1100
14860,USA,Male,IT,Director,51-200 employees,Any Age Range,connected to big companies,39000
14861,USA,Male,IT,Director,51-200 employees,Any Age Range,connected to any,70000
14862,USA,Male,IT,Director,51-200 employees,55+,connected to big companies,5500
14863,USA,Male,IT,Director,51-200 employees,55+,connected to any,10000
14864,USA,Male,IT,Director,51-200 employees,35 to 54,connected to big companies,25000
14865,USA,Male,IT,Director,51-200 employees,35 to 54,connected to any,42000
14866,USA,Male,IT,Director,51-200 employees,25 to 34,connected to big companies,7400
14867,USA,Male,IT,Director,51-200 employees,25 to 34,connected to any,15000
14868,USA,Male,IT,Director,51-200 employees,18 to 24,connected to big companies,1000
14869,USA,Male,IT,Director,51-200 employees,18 to 24,connected to any,2200
14870,USA,Male,IT,Director,11-50 employees,Any Age Range,connected to big companies,38000
14871,USA,Male,IT,Director,11-50 employees,Any Age Range,connected to any,75000
14872,USA,Male,IT,Director,11-50 employees,55+,connected to big companies,5700
14873,USA,Male,IT,Director,11-50 employees,55+,connected to any,12000
14874,USA,Male,IT,Director,11-50 employees,35 to 54,connected to big companies,23000
14875,USA,Male,IT,Director,11-50 employees,35 to 54,connected to any,42000
14876,USA,Male,IT,Director,11-50 employees,25 to 34,connected to big companies,7800
14877,USA,Male,IT,Director,11-50 employees,25 to 34,connected to any,19000
14878,USA,Male,IT,Director,11-50 employees,18 to 24,connected to big companies,1400
14879,USA,Male,IT,Director,11-50 employees,18 to 24,connected to any,3000
14880,USA,Male,IT,Director,2-10 employees,Any Age Range,connected to big companies,28000
14881,USA,Male,IT,Director,2-10 employees,Any Age Range,connected to any,58000
14882,USA,Male,IT,Director,2-10 employees,55+,connected to big companies,4600
14883,USA,Male,IT,Director,2-10 employees,55+,connected to any,9900
14884,USA,Male,IT,Director,2-10 employees,35 to 54,connected to big companies,16000
14885,USA,Male,IT,Director,2-10 employees,35 to 54,connected to any,31000
14886,USA,Male,IT,Director,2-10 employees,25 to 34,connected to big companies,5700
14887,USA,Male,IT,Director,2-10 employees,25 to 34,connected to any,15000
14888,USA,Male,IT,Director,2-10 employees,18 to 24,connected to big companies,1200
14889,USA,Male,IT,Director,2-10 employees,18 to 24,connected to any,2700
14890,USA,Male,IT,Director,Myself Only,Any Age Range,connected to big companies,3800
14891,USA,Male,IT,Director,Myself Only,Any Age Range,connected to any,7100
14892,USA,Male,IT,Director,Myself Only,55+,connected to big companies,550
14893,USA,Male,IT,Director,Myself Only,55+,connected to any,1100
14894,USA,Male,IT,Director,Myself Only,35 to 54,connected to big companies,2300
14895,USA,Male,IT,Director,Myself Only,35 to 54,connected to any,3800
14896,USA,Male,IT,Director,Myself Only,25 to 34,connected to big companies,720
14897,USA,Male,IT,Director,Myself Only,25 to 34,connected to any,1900
14898,USA,Male,IT,Director,Myself Only,18 to 24,connected to big companies,0
14899,USA,Male,IT,Director,Myself Only,18 to 24,connected to any,330
14900,USA,Male,IT,Manager,Any Company Size,Any Age Range,connected to big companies,210000
14901,USA,Male,IT,Manager,Any Company Size,Any Age Range,connected to any,600000
14902,USA,Male,IT,Manager,Any Company Size,55+,connected to big companies,21000
14903,USA,Male,IT,Manager,Any Company Size,55+,connected to any,56000
14904,USA,Male,IT,Manager,Any Company Size,35 to 54,connected to big companies,130000
14905,USA,Male,IT,Manager,Any Company Size,35 to 54,connected to any,290000
14906,USA,Male,IT,Manager,Any Company Size,25 to 34,connected to big companies,51000
14907,USA,Male,IT,Manager,Any Company Size,25 to 34,connected to any,220000
14908,USA,Male,IT,Manager,Any Company Size,18 to 24,connected to big companies,6000
14909,USA,Male,IT,Manager,Any Company Size,18 to 24,connected to any,33000
14910,USA,Male,IT,Manager,"10,001+ employees",Any Age Range,connected to big companies,96000
14911,USA,Male,IT,Manager,"10,001+ employees",Any Age Range,connected to any,240000
14912,USA,Male,IT,Manager,"10,001+ employees",55+,connected to big companies,10000
14913,USA,Male,IT,Manager,"10,001+ employees",55+,connected to any,24000
14914,USA,Male,IT,Manager,"10,001+ employees",35 to 54,connected to big companies,62000
14915,USA,Male,IT,Manager,"10,001+ employees",35 to 54,connected to any,130000
14916,USA,Male,IT,Manager,"10,001+ employees",25 to 34,connected to big companies,20000
14917,USA,Male,IT,Manager,"10,001+ employees",25 to 34,connected to any,70000
14918,USA,Male,IT,Manager,"10,001+ employees",18 to 24,connected to big companies,3100
14919,USA,Male,IT,Manager,"10,001+ employees",18 to 24,connected to any,13000
14920,USA,Male,IT,Manager,"5001-10,000 employees",Any Age Range,connected to big companies,17000
14921,USA,Male,IT,Manager,"5001-10,000 employees",Any Age Range,connected to any,34000
14922,USA,Male,IT,Manager,"5001-10,000 employees",55+,connected to big companies,1800
14923,USA,Male,IT,Manager,"5001-10,000 employees",55+,connected to any,3900
14924,USA,Male,IT,Manager,"5001-10,000 employees",35 to 54,connected to big companies,11000
14925,USA,Male,IT,Manager,"5001-10,000 employees",35 to 54,connected to any,20000
14926,USA,Male,IT,Manager,"5001-10,000 employees",25 to 34,connected to big companies,3500
14927,USA,Male,IT,Manager,"5001-10,000 employees",25 to 34,connected to any,9500
14928,USA,Male,IT,Manager,"5001-10,000 employees",18 to 24,connected to big companies,420
14929,USA,Male,IT,Manager,"5001-10,000 employees",18 to 24,connected to any,1400
14930,USA,Male,IT,Manager,1001-5000 employees,Any Age Range,connected to big companies,35000
14931,USA,Male,IT,Manager,1001-5000 employees,Any Age Range,connected to any,76000
14932,USA,Male,IT,Manager,1001-5000 employees,55+,connected to big companies,3200
14933,USA,Male,IT,Manager,1001-5000 employees,55+,connected to any,7100
14934,USA,Male,IT,Manager,1001-5000 employees,35 to 54,connected to big companies,22000
14935,USA,Male,IT,Manager,1001-5000 employees,35 to 54,connected to any,41000
14936,USA,Male,IT,Manager,1001-5000 employees,25 to 34,connected to big companies,9500
14937,USA,Male,IT,Manager,1001-5000 employees,25 to 34,connected to any,25000
14938,USA,Male,IT,Manager,1001-5000 employees,18 to 24,connected to big companies,820
14939,USA,Male,IT,Manager,1001-5000 employees,18 to 24,connected to any,3500
14940,USA,Male,IT,Manager,501-1000 employees,Any Age Range,connected to big companies,14000
14941,USA,Male,IT,Manager,501-1000 employees,Any Age Range,connected to any,31000
14942,USA,Male,IT,Manager,501-1000 employees,55+,connected to big companies,1200
14943,USA,Male,IT,Manager,501-1000 employees,55+,connected to any,2800
14944,USA,Male,IT,Manager,501-1000 employees,35 to 54,connected to big companies,8100
14945,USA,Male,IT,Manager,501-1000 employees,35 to 54,connected to any,16000
14946,USA,Male,IT,Manager,501-1000 employees,25 to 34,connected to big companies,4000
14947,USA,Male,IT,Manager,501-1000 employees,25 to 34,connected to any,10000
14948,USA,Male,IT,Manager,501-1000 employees,18 to 24,connected to big companies,360
14949,USA,Male,IT,Manager,501-1000 employees,18 to 24,connected to any,1400
14950,USA,Male,IT,Manager,201-500 employees,Any Age Range,connected to big companies,17000
14951,USA,Male,IT,Manager,201-500 employees,Any Age Range,connected to any,43000
14952,USA,Male,IT,Manager,201-500 employees,55+,connected to big companies,1600
14953,USA,Male,IT,Manager,201-500 employees,55+,connected to any,4200
14954,USA,Male,IT,Manager,201-500 employees,35 to 54,connected to big companies,9800
14955,USA,Male,IT,Manager,201-500 employees,35 to 54,connected to any,21000
14956,USA,Male,IT,Manager,201-500 employees,25 to 34,connected to big companies,4700
14957,USA,Male,IT,Manager,201-500 employees,25 to 34,connected to any,15000
14958,USA,Male,IT,Manager,201-500 employees,18 to 24,connected to big companies,440
14959,USA,Male,IT,Manager,201-500 employees,18 to 24,connected to any,1900
14960,USA,Male,IT,Manager,51-200 employees,Any Age Range,connected to big companies,22000
14961,USA,Male,IT,Manager,51-200 employees,Any Age Range,connected to any,60000
14962,USA,Male,IT,Manager,51-200 employees,55+,connected to big companies,2200
14963,USA,Male,IT,Manager,51-200 employees,55+,connected to any,5800
14964,USA,Male,IT,Manager,51-200 employees,35 to 54,connected to big companies,12000
14965,USA,Male,IT,Manager,51-200 employees,35 to 54,connected to any,29000
