0,1,2,3,4,5,6
VNM,IT,Male,25 to 34,Training,2-10 employees,0
VNM,IT,Male,25 to 34,Training,Myself Only,0
VNM,IT,Male,25 to 34,Unpaid,"10,001+ employees",0
VNM,IT,Male,25 to 34,Unpaid,"5001-10,000 employees",0
VNM,IT,Male,25 to 34,Unpaid,1001-5000 employees,0
VNM,IT,Male,25 to 34,Unpaid,501-1000 employees,0
VNM,IT,Male,25 to 34,Unpaid,201-500 employees,0
VNM,IT,Male,25 to 34,Unpaid,51-200 employees,0
VNM,IT,Male,25 to 34,Unpaid,11-50 employees,0
VNM,IT,Male,25 to 34,Unpaid,2-10 employees,0
VNM,IT,Male,25 to 34,Unpaid,Myself Only,0
VNM,IT,Male,18 to 24,Owner,"10,001+ employees",0
VNM,IT,Male,18 to 24,Owner,"5001-10,000 employees",0
VNM,IT,Male,18 to 24,Owner,1001-5000 employees,0
VNM,IT,Male,18 to 24,Owner,501-1000 employees,0
VNM,IT,Male,18 to 24,Owner,201-500 employees,0
VNM,IT,Male,18 to 24,Owner,51-200 employees,0
VNM,IT,Male,18 to 24,Owner,11-50 employees,0
VNM,IT,Male,18 to 24,Owner,2-10 employees,0
VNM,IT,Male,18 to 24,Owner,Myself Only,0
VNM,IT,Male,18 to 24,Partner,"10,001+ employees",0
VNM,IT,Male,18 to 24,Partner,"5001-10,000 employees",0
VNM,IT,Male,18 to 24,Partner,1001-5000 employees,0
VNM,IT,Male,18 to 24,Partner,501-1000 employees,0
VNM,IT,Male,18 to 24,Partner,201-500 employees,0
VNM,IT,Male,18 to 24,Partner,51-200 employees,0
VNM,IT,Male,18 to 24,Partner,11-50 employees,0
VNM,IT,Male,18 to 24,Partner,2-10 employees,0
VNM,IT,Male,18 to 24,Partner,Myself Only,0
VNM,IT,Male,18 to 24,CXO,"10,001+ employees",0
VNM,IT,Male,18 to 24,CXO,"5001-10,000 employees",0
VNM,IT,Male,18 to 24,CXO,1001-5000 employees,0
VNM,IT,Male,18 to 24,CXO,501-1000 employees,0
VNM,IT,Male,18 to 24,CXO,201-500 employees,0
VNM,IT,Male,18 to 24,CXO,51-200 employees,0
VNM,IT,Male,18 to 24,CXO,11-50 employees,0
VNM,IT,Male,18 to 24,CXO,2-10 employees,0
VNM,IT,Male,18 to 24,CXO,Myself Only,0
VNM,IT,Male,18 to 24,VP,"10,001+ employees",0
VNM,IT,Male,18 to 24,VP,"5001-10,000 employees",0
VNM,IT,Male,18 to 24,VP,1001-5000 employees,0
VNM,IT,Male,18 to 24,VP,501-1000 employees,0
VNM,IT,Male,18 to 24,VP,201-500 employees,0
VNM,IT,Male,18 to 24,VP,51-200 employees,0
VNM,IT,Male,18 to 24,VP,11-50 employees,0
VNM,IT,Male,18 to 24,VP,2-10 employees,0
VNM,IT,Male,18 to 24,VP,Myself Only,0
VNM,IT,Male,18 to 24,Director,"10,001+ employees",310
VNM,IT,Male,18 to 24,Director,"5001-10,000 employees",0
VNM,IT,Male,18 to 24,Director,1001-5000 employees,0
VNM,IT,Male,18 to 24,Director,501-1000 employees,0
VNM,IT,Male,18 to 24,Director,201-500 employees,0
VNM,IT,Male,18 to 24,Director,51-200 employees,0
VNM,IT,Male,18 to 24,Director,11-50 employees,0
VNM,IT,Male,18 to 24,Director,2-10 employees,0
VNM,IT,Male,18 to 24,Director,Myself Only,0
VNM,IT,Male,18 to 24,Manager,"10,001+ employees",330
VNM,IT,Male,18 to 24,Manager,"5001-10,000 employees",0
VNM,IT,Male,18 to 24,Manager,1001-5000 employees,0
VNM,IT,Male,18 to 24,Manager,501-1000 employees,0
VNM,IT,Male,18 to 24,Manager,201-500 employees,0
VNM,IT,Male,18 to 24,Manager,51-200 employees,0
VNM,IT,Male,18 to 24,Manager,11-50 employees,0
VNM,IT,Male,18 to 24,Manager,2-10 employees,0
VNM,IT,Male,18 to 24,Manager,Myself Only,0
VNM,IT,Male,18 to 24,Senior,"10,001+ employees",1300
VNM,IT,Male,18 to 24,Senior,"5001-10,000 employees",0
VNM,IT,Male,18 to 24,Senior,1001-5000 employees,360
VNM,IT,Male,18 to 24,Senior,501-1000 employees,0
VNM,IT,Male,18 to 24,Senior,201-500 employees,0
VNM,IT,Male,18 to 24,Senior,51-200 employees,370
VNM,IT,Male,18 to 24,Senior,11-50 employees,390
VNM,IT,Male,18 to 24,Senior,2-10 employees,0
VNM,IT,Male,18 to 24,Senior,Myself Only,0
VNM,IT,Male,18 to 24,Entry,"10,001+ employees",4500
VNM,IT,Male,18 to 24,Entry,"5001-10,000 employees",320
VNM,IT,Male,18 to 24,Entry,1001-5000 employees,1100
VNM,IT,Male,18 to 24,Entry,501-1000 employees,600
VNM,IT,Male,18 to 24,Entry,201-500 employees,750
VNM,IT,Male,18 to 24,Entry,51-200 employees,1100
VNM,IT,Male,18 to 24,Entry,11-50 employees,1100
VNM,IT,Male,18 to 24,Entry,2-10 employees,520
VNM,IT,Male,18 to 24,Entry,Myself Only,0
VNM,IT,Male,18 to 24,Training,"10,001+ employees",420
VNM,IT,Male,18 to 24,Training,"5001-10,000 employees",0
VNM,IT,Male,18 to 24,Training,1001-5000 employees,0
VNM,IT,Male,18 to 24,Training,501-1000 employees,0
VNM,IT,Male,18 to 24,Training,201-500 employees,0
