0,1,2,3,4,5,6
GBR,IT,Male,25 to 34,Training,"5001-10,000 employees",0
GBR,IT,Male,25 to 34,Training,1001-5000 employees,0
GBR,IT,Male,25 to 34,Training,501-1000 employees,0
GBR,IT,Male,25 to 34,Training,201-500 employees,430
GBR,IT,Male,25 to 34,Training,51-200 employees,510
GBR,IT,Male,25 to 34,Training,11-50 employees,760
GBR,IT,Male,25 to 34,Training,2-10 employees,460
GBR,IT,Male,25 to 34,Training,Myself Only,0
GBR,IT,Male,25 to 34,Unpaid,"10,001+ employees",1400
GBR,IT,Male,25 to 34,Unpaid,"5001-10,000 employees",0
GBR,IT,Male,25 to 34,Unpaid,1001-5000 employees,300
GBR,IT,Male,25 to 34,Unpaid,501-1000 employees,0
GBR,IT,Male,25 to 34,Unpaid,201-500 employees,0
GBR,IT,Male,25 to 34,Unpaid,51-200 employees,460
GBR,IT,Male,25 to 34,Unpaid,11-50 employees,670
GBR,IT,Male,25 to 34,Unpaid,2-10 employees,1000
GBR,IT,Male,25 to 34,Unpaid,Myself Only,1600
GBR,IT,Male,18 to 24,Owner,"10,001+ employees",400
GBR,IT,Male,18 to 24,Owner,"5001-10,000 employees",0
GBR,IT,Male,18 to 24,Owner,1001-5000 employees,0
GBR,IT,Male,18 to 24,Owner,501-1000 employees,0
GBR,IT,Male,18 to 24,Owner,201-500 employees,0
GBR,IT,Male,18 to 24,Owner,51-200 employees,0
GBR,IT,Male,18 to 24,Owner,11-50 employees,440
GBR,IT,Male,18 to 24,Owner,2-10 employees,990
GBR,IT,Male,18 to 24,Owner,Myself Only,0
GBR,IT,Male,18 to 24,Partner,"10,001+ employees",0
GBR,IT,Male,18 to 24,Partner,"5001-10,000 employees",0
GBR,IT,Male,18 to 24,Partner,1001-5000 employees,0
GBR,IT,Male,18 to 24,Partner,501-1000 employees,0
GBR,IT,Male,18 to 24,Partner,201-500 employees,0
GBR,IT,Male,18 to 24,Partner,51-200 employees,0
GBR,IT,Male,18 to 24,Partner,11-50 employees,0
GBR,IT,Male,18 to 24,Partner,2-10 employees,0
GBR,IT,Male,18 to 24,Partner,Myself Only,0
GBR,IT,Male,18 to 24,CXO,"10,001+ employees",420
GBR,IT,Male,18 to 24,CXO,"5001-10,000 employees",0
GBR,IT,Male,18 to 24,CXO,1001-5000 employees,0
GBR,IT,Male,18 to 24,CXO,501-1000 employees,0
GBR,IT,Male,18 to 24,CXO,201-500 employees,0
GBR,IT,Male,18 to 24,CXO,51-200 employees,0
GBR,IT,Male,18 to 24,CXO,11-50 employees,340
GBR,IT,Male,18 to 24,CXO,2-10 employees,540
GBR,IT,Male,18 to 24,CXO,Myself Only,0
GBR,IT,Male,18 to 24,VP,"10,001+ employees",370
GBR,IT,Male,18 to 24,VP,"5001-10,000 employees",0
GBR,IT,Male,18 to 24,VP,1001-5000 employees,0
GBR,IT,Male,18 to 24,VP,501-1000 employees,0
GBR,IT,Male,18 to 24,VP,201-500 employees,0
GBR,IT,Male,18 to 24,VP,51-200 employees,0
GBR,IT,Male,18 to 24,VP,11-50 employees,0
GBR,IT,Male,18 to 24,VP,2-10 employees,0
GBR,IT,Male,18 to 24,VP,Myself Only,0
GBR,IT,Male,18 to 24,Director,"10,001+ employees",780
GBR,IT,Male,18 to 24,Director,"5001-10,000 employees",0
GBR,IT,Male,18 to 24,Director,1001-5000 employees,340
GBR,IT,Male,18 to 24,Director,501-1000 employees,0
GBR,IT,Male,18 to 24,Director,201-500 employees,0
GBR,IT,Male,18 to 24,Director,51-200 employees,400
GBR,IT,Male,18 to 24,Director,11-50 employees,690
GBR,IT,Male,18 to 24,Director,2-10 employees,870
GBR,IT,Male,18 to 24,Director,Myself Only,0
GBR,IT,Male,18 to 24,Manager,"10,001+ employees",2000
GBR,IT,Male,18 to 24,Manager,"5001-10,000 employees",0
GBR,IT,Male,18 to 24,Manager,1001-5000 employees,500
GBR,IT,Male,18 to 24,Manager,501-1000 employees,0
GBR,IT,Male,18 to 24,Manager,201-500 employees,320
GBR,IT,Male,18 to 24,Manager,51-200 employees,470
GBR,IT,Male,18 to 24,Manager,11-50 employees,610
GBR,IT,Male,18 to 24,Manager,2-10 employees,560
GBR,IT,Male,18 to 24,Manager,Myself Only,0
GBR,IT,Male,18 to 24,Senior,"10,001+ employees",7100
GBR,IT,Male,18 to 24,Senior,"5001-10,000 employees",860
GBR,IT,Male,18 to 24,Senior,1001-5000 employees,2200
GBR,IT,Male,18 to 24,Senior,501-1000 employees,890
GBR,IT,Male,18 to 24,Senior,201-500 employees,1500
GBR,IT,Male,18 to 24,Senior,51-200 employees,2400
GBR,IT,Male,18 to 24,Senior,11-50 employees,2800
GBR,IT,Male,18 to 24,Senior,2-10 employees,1900
GBR,IT,Male,18 to 24,Senior,Myself Only,320
GBR,IT,Male,18 to 24,Entry,"10,001+ employees",16000
GBR,IT,Male,18 to 24,Entry,"5001-10,000 employees",1500
GBR,IT,Male,18 to 24,Entry,1001-5000 employees,4600
GBR,IT,Male,18 to 24,Entry,501-1000 employees,1600
GBR,IT,Male,18 to 24,Entry,201-500 employees,2800
GBR,IT,Male,18 to 24,Entry,51-200 employees,4500
GBR,IT,Male,18 to 24,Entry,11-50 employees,5900
GBR,IT,Male,18 to 24,Entry,2-10 employees,4000
GBR,IT,Male,18 to 24,Entry,Myself Only,1100
GBR,IT,Male,18 to 24,Training,"10,001+ employees",730
GBR,IT,Male,18 to 24,Training,"5001-10,000 employees",0
GBR,IT,Male,18 to 24,Training,1001-5000 employees,0
GBR,IT,Male,18 to 24,Training,501-1000 employees,0
GBR,IT,Male,18 to 24,Training,201-500 employees,0
GBR,IT,Male,18 to 24,Training,51-200 employees,0
GBR,IT,Male,18 to 24,Training,11-50 employees,330
GBR,IT,Male,18 to 24,Training,2-10 employees,0
GBR,IT,Male,18 to 24,Training,Myself Only,0
GBR,IT,Male,18 to 24,Unpaid,"10,001+ employees",470
GBR,IT,Male,18 to 24,Unpaid,"5001-10,000 employees",0
GBR,IT,Male,18 to 24,Unpaid,1001-5000 employees,0
GBR,IT,Male,18 to 24,Unpaid,501-1000 employees,0
GBR,IT,Male,18 to 24,Unpaid,201-500 employees,0
GBR,IT,Male,18 to 24,Unpaid,51-200 employees,0
GBR,IT,Male,18 to 24,Unpaid,11-50 employees,0
GBR,IT,Male,18 to 24,Unpaid,2-10 employees,0
GBR,IT,Male,18 to 24,Unpaid,Myself Only,0
GBR,IT,Female,55+,Owner,"10,001+ employees",0
GBR,IT,Female,55+,Owner,"5001-10,000 employees",0
GBR,IT,Female,55+,Owner,1001-5000 employees,0
GBR,IT,Female,55+,Owner,501-1000 employees,0
GBR,IT,Female,55+,Owner,201-500 employees,0
GBR,IT,Female,55+,Owner,51-200 employees,0
GBR,IT,Female,55+,Owner,11-50 employees,450
GBR,IT,Female,55+,Owner,2-10 employees,630
GBR,IT,Female,55+,Owner,Myself Only,0
GBR,IT,Female,55+,Partner,"10,001+ employees",0
GBR,IT,Female,55+,Partner,"5001-10,000 employees",0
GBR,IT,Female,55+,Partner,1001-5000 employees,0
GBR,IT,Female,55+,Partner,501-1000 employees,0
GBR,IT,Female,55+,Partner,201-500 employees,0
GBR,IT,Female,55+,Partner,51-200 employees,0
GBR,IT,Female,55+,Partner,11-50 employees,0
GBR,IT,Female,55+,Partner,2-10 employees,0
GBR,IT,Female,55+,Partner,Myself Only,0
GBR,IT,Female,55+,CXO,"10,001+ employees",0
GBR,IT,Female,55+,CXO,"5001-10,000 employees",0
GBR,IT,Female,55+,CXO,1001-5000 employees,0
GBR,IT,Female,55+,CXO,501-1000 employees,0
GBR,IT,Female,55+,CXO,201-500 employees,0
GBR,IT,Female,55+,CXO,51-200 employees,0
GBR,IT,Female,55+,CXO,11-50 employees,320
GBR,IT,Female,55+,CXO,2-10 employees,0
GBR,IT,Female,55+,CXO,Myself Only,0
GBR,IT,Female,55+,VP,"10,001+ employees",0
GBR,IT,Female,55+,VP,"5001-10,000 employees",0
GBR,IT,Female,55+,VP,1001-5000 employees,0
GBR,IT,Female,55+,VP,501-1000 employees,0
GBR,IT,Female,55+,VP,201-500 employees,0
GBR,IT,Female,55+,VP,51-200 employees,0
GBR,IT,Female,55+,VP,11-50 employees,0
GBR,IT,Female,55+,VP,2-10 employees,0
GBR,IT,Female,55+,VP,Myself Only,0
GBR,IT,Female,55+,Director,"10,001+ employees",1100
GBR,IT,Female,55+,Director,"5001-10,000 employees",0
GBR,IT,Female,55+,Director,1001-5000 employees,570
GBR,IT,Female,55+,Director,501-1000 employees,0
GBR,IT,Female,55+,Director,201-500 employees,380
GBR,IT,Female,55+,Director,51-200 employees,680
GBR,IT,Female,55+,Director,11-50 employees,1000
GBR,IT,Female,55+,Director,2-10 employees,1200
GBR,IT,Female,55+,Director,Myself Only,0
GBR,IT,Female,55+,Manager,"10,001+ employees",1200
GBR,IT,Female,55+,Manager,"5001-10,000 employees",0
GBR,IT,Female,55+,Manager,1001-5000 employees,410
GBR,IT,Female,55+,Manager,501-1000 employees,0
GBR,IT,Female,55+,Manager,201-500 employees,0
GBR,IT,Female,55+,Manager,51-200 employees,300
GBR,IT,Female,55+,Manager,11-50 employees,320
GBR,IT,Female,55+,Manager,2-10 employees,0
GBR,IT,Female,55+,Manager,Myself Only,0
GBR,IT,Female,55+,Senior,"10,001+ employees",2800
GBR,IT,Female,55+,Senior,"5001-10,000 employees",410
GBR,IT,Female,55+,Senior,1001-5000 employees,1100
GBR,IT,Female,55+,Senior,501-1000 employees,460
GBR,IT,Female,55+,Senior,201-500 employees,670
GBR,IT,Female,55+,Senior,51-200 employees,930
GBR,IT,Female,55+,Senior,11-50 employees,1100
GBR,IT,Female,55+,Senior,2-10 employees,730
GBR,IT,Female,55+,Senior,Myself Only,0
GBR,IT,Female,55+,Entry,"10,001+ employees",1200
GBR,IT,Female,55+,Entry,"5001-10,000 employees",0
GBR,IT,Female,55+,Entry,1001-5000 employees,470
GBR,IT,Female,55+,Entry,501-1000 employees,0
GBR,IT,Female,55+,Entry,201-500 employees,310
GBR,IT,Female,55+,Entry,51-200 employees,510
GBR,IT,Female,55+,Entry,11-50 employees,560
GBR,IT,Female,55+,Entry,2-10 employees,390
GBR,IT,Female,55+,Entry,Myself Only,0
GBR,IT,Female,55+,Training,"10,001+ employees",0
GBR,IT,Female,55+,Training,"5001-10,000 employees",0
GBR,IT,Female,55+,Training,1001-5000 employees,0
GBR,IT,Female,55+,Training,501-1000 employees,0
GBR,IT,Female,55+,Training,201-500 employees,0
GBR,IT,Female,55+,Training,51-200 employees,0
GBR,IT,Female,55+,Training,11-50 employees,0
GBR,IT,Female,55+,Training,2-10 employees,0
GBR,IT,Female,55+,Training,Myself Only,0
GBR,IT,Female,55+,Unpaid,"10,001+ employees",0
GBR,IT,Female,55+,Unpaid,"5001-10,000 employees",0
GBR,IT,Female,55+,Unpaid,1001-5000 employees,0
