,Country,Gender,Company Industry,Age Range,Job seniority,Company Size,Count
6652,GBR,Female,Any Company Industry,35 to 54,Partner,"5001-10,000 employees",1700
6653,GBR,Female,Any Company Industry,35 to 54,Partner,1001-5000 employees,5300
6654,GBR,Female,Any Company Industry,35 to 54,Partner,501-1000 employees,2600
6655,GBR,Female,Any Company Industry,35 to 54,Partner,201-500 employees,3900
6656,GBR,Female,Any Company Industry,35 to 54,Partner,51-200 employees,6300
6657,GBR,Female,Any Company Industry,35 to 54,Partner,11-50 employees,8400
6658,GBR,Female,Any Company Industry,35 to 54,Partner,2-10 employees,9500
6659,GBR,Female,Any Company Industry,35 to 54,Partner,Myself Only,1200
6660,GBR,Female,Any Company Industry,35 to 54,CXO,Any Company Size,39000
6661,GBR,Female,Any Company Industry,35 to 54,CXO,"10,001+ employees",4800
6662,GBR,Female,Any Company Industry,35 to 54,CXO,"5001-10,000 employees",1900
6663,GBR,Female,Any Company Industry,35 to 54,CXO,1001-5000 employees,4500
6664,GBR,Female,Any Company Industry,35 to 54,CXO,501-1000 employees,2100
6665,GBR,Female,Any Company Industry,35 to 54,CXO,201-500 employees,3000
6666,GBR,Female,Any Company Industry,35 to 54,CXO,51-200 employees,5800
6667,GBR,Female,Any Company Industry,35 to 54,CXO,11-50 employees,8800
6668,GBR,Female,Any Company Industry,35 to 54,CXO,2-10 employees,9200
6669,GBR,Female,Any Company Industry,35 to 54,CXO,Myself Only,1200
6670,GBR,Female,Any Company Industry,35 to 54,VP,Any Company Size,65000
6671,GBR,Female,Any Company Industry,35 to 54,VP,"10,001+ employees",14000
6672,GBR,Female,Any Company Industry,35 to 54,VP,"5001-10,000 employees",2500
6673,GBR,Female,Any Company Industry,35 to 54,VP,1001-5000 employees,6100
6674,GBR,Female,Any Company Industry,35 to 54,VP,501-1000 employees,2600
6675,GBR,Female,Any Company Industry,35 to 54,VP,201-500 employees,3400
6676,GBR,Female,Any Company Industry,35 to 54,VP,51-200 employees,5900
6677,GBR,Female,Any Company Industry,35 to 54,VP,11-50 employees,9800
6678,GBR,Female,Any Company Industry,35 to 54,VP,2-10 employees,12000
6679,GBR,Female,Any Company Industry,35 to 54,VP,Myself Only,1400
6680,GBR,Female,Any Company Industry,35 to 54,Director,Any Company Size,360000
6681,GBR,Female,Any Company Industry,35 to 54,Director,"10,001+ employees",59000
6682,GBR,Female,Any Company Industry,35 to 54,Director,"5001-10,000 employees",19000
6683,GBR,Female,Any Company Industry,35 to 54,Director,1001-5000 employees,46000
6684,GBR,Female,Any Company Industry,35 to 54,Director,501-1000 employees,20000
6685,GBR,Female,Any Company Industry,35 to 54,Director,201-500 employees,27000
6686,GBR,Female,Any Company Industry,35 to 54,Director,51-200 employees,44000
6687,GBR,Female,Any Company Industry,35 to 54,Director,11-50 employees,51000
6688,GBR,Female,Any Company Industry,35 to 54,Director,2-10 employees,54000
6689,GBR,Female,Any Company Industry,35 to 54,Director,Myself Only,7400
6690,GBR,Female,Any Company Industry,35 to 54,Manager,Any Company Size,300000
6691,GBR,Female,Any Company Industry,35 to 54,Manager,"10,001+ employees",86000
6692,GBR,Female,Any Company Industry,35 to 54,Manager,"5001-10,000 employees",23000
6693,GBR,Female,Any Company Industry,35 to 54,Manager,1001-5000 employees,52000
6694,GBR,Female,Any Company Industry,35 to 54,Manager,501-1000 employees,19000
6695,GBR,Female,Any Company Industry,35 to 54,Manager,201-500 employees,22000
6696,GBR,Female,Any Company Industry,35 to 54,Manager,51-200 employees,30000
6697,GBR,Female,Any Company Industry,35 to 54,Manager,11-50 employees,28000
6698,GBR,Female,Any Company Industry,35 to 54,Manager,2-10 employees,19000
6699,GBR,Female,Any Company Industry,35 to 54,Manager,Myself Only,3200
6700,GBR,Female,Any Company Industry,35 to 54,Senior,Any Company Size,910000
6701,GBR,Female,Any Company Industry,35 to 54,Senior,"10,001+ employees",210000
6702,GBR,Female,Any Company Industry,35 to 54,Senior,"5001-10,000 employees",69000
6703,GBR,Female,Any Company Industry,35 to 54,Senior,1001-5000 employees,150000
6704,GBR,Female,Any Company Industry,35 to 54,Senior,501-1000 employees,55000
6705,GBR,Female,Any Company Industry,35 to 54,Senior,201-500 employees,67000
6706,GBR,Female,Any Company Industry,35 to 54,Senior,51-200 employees,94000
6707,GBR,Female,Any Company Industry,35 to 54,Senior,11-50 employees,90000
6708,GBR,Female,Any Company Industry,35 to 54,Senior,2-10 employees,51000
6709,GBR,Female,Any Company Industry,35 to 54,Senior,Myself Only,11000
6710,GBR,Female,Any Company Industry,35 to 54,Entry,Any Company Size,640000
6711,GBR,Female,Any Company Industry,35 to 54,Entry,"10,001+ employees",120000
6712,GBR,Female,Any Company Industry,35 to 54,Entry,"5001-10,000 employees",40000
6713,GBR,Female,Any Company Industry,35 to 54,Entry,1001-5000 employees,86000
6714,GBR,Female,Any Company Industry,35 to 54,Entry,501-1000 employees,31000
6715,GBR,Female,Any Company Industry,35 to 54,Entry,201-500 employees,40000
6716,GBR,Female,Any Company Industry,35 to 54,Entry,51-200 employees,60000
6717,GBR,Female,Any Company Industry,35 to 54,Entry,11-50 employees,56000
6718,GBR,Female,Any Company Industry,35 to 54,Entry,2-10 employees,33000
6719,GBR,Female,Any Company Industry,35 to 54,Entry,Myself Only,7800
6720,GBR,Female,Any Company Industry,35 to 54,Training,Any Company Size,16000
6721,GBR,Female,Any Company Industry,35 to 54,Training,"10,001+ employees",2200
6722,GBR,Female,Any Company Industry,35 to 54,Training,"5001-10,000 employees",1700
6723,GBR,Female,Any Company Industry,35 to 54,Training,1001-5000 employees,4700
6724,GBR,Female,Any Company Industry,35 to 54,Training,501-1000 employees,1200
6725,GBR,Female,Any Company Industry,35 to 54,Training,201-500 employees,1000
6726,GBR,Female,Any Company Industry,35 to 54,Training,51-200 employees,1200
6727,GBR,Female,Any Company Industry,35 to 54,Training,11-50 employees,1100
6728,GBR,Female,Any Company Industry,35 to 54,Training,2-10 employees,520
6729,GBR,Female,Any Company Industry,35 to 54,Training,Myself Only,0
6730,GBR,Female,Any Company Industry,35 to 54,Unpaid,Any Company Size,14000
6731,GBR,Female,Any Company Industry,35 to 54,Unpaid,"10,001+ employees",940
6732,GBR,Female,Any Company Industry,35 to 54,Unpaid,"5001-10,000 employees",0
6733,GBR,Female,Any Company Industry,35 to 54,Unpaid,1001-5000 employees,620
6734,GBR,Female,Any Company Industry,35 to 54,Unpaid,501-1000 employees,0
6735,GBR,Female,Any Company Industry,35 to 54,Unpaid,201-500 employees,0
6736,GBR,Female,Any Company Industry,35 to 54,Unpaid,51-200 employees,470
6737,GBR,Female,Any Company Industry,35 to 54,Unpaid,11-50 employees,470
6738,GBR,Female,Any Company Industry,35 to 54,Unpaid,2-10 employees,580
6739,GBR,Female,Any Company Industry,35 to 54,Unpaid,Myself Only,590
6740,GBR,Female,Any Company Industry,25 to 34,Any Job Seniority,Any Company Size,7700000
6741,GBR,Female,Any Company Industry,25 to 34,Any Job Seniority,"10,001+ employees",790000
6742,GBR,Female,Any Company Industry,25 to 34,Any Job Seniority,"5001-10,000 employees",250000
6743,GBR,Female,Any Company Industry,25 to 34,Any Job Seniority,1001-5000 employees,500000
6744,GBR,Female,Any Company Industry,25 to 34,Any Job Seniority,501-1000 employees,180000
6745,GBR,Female,Any Company Industry,25 to 34,Any Job Seniority,201-500 employees,230000
6746,GBR,Female,Any Company Industry,25 to 34,Any Job Seniority,51-200 employees,350000
6747,GBR,Female,Any Company Industry,25 to 34,Any Job Seniority,11-50 employees,390000
6748,GBR,Female,Any Company Industry,25 to 34,Any Job Seniority,2-10 employees,300000
6749,GBR,Female,Any Company Industry,25 to 34,Any Job Seniority,Myself Only,65000
6750,GBR,Female,Any Company Industry,25 to 34,Owner,Any Company Size,140000
6751,GBR,Female,Any Company Industry,25 to 34,Owner,"10,001+ employees",4500
6752,GBR,Female,Any Company Industry,25 to 34,Owner,"5001-10,000 employees",1500
6753,GBR,Female,Any Company Industry,25 to 34,Owner,1001-5000 employees,4100
6754,GBR,Female,Any Company Industry,25 to 34,Owner,501-1000 employees,1800
6755,GBR,Female,Any Company Industry,25 to 34,Owner,201-500 employees,2700
6756,GBR,Female,Any Company Industry,25 to 34,Owner,51-200 employees,5000
6757,GBR,Female,Any Company Industry,25 to 34,Owner,11-50 employees,12000
6758,GBR,Female,Any Company Industry,25 to 34,Owner,2-10 employees,24000
6759,GBR,Female,Any Company Industry,25 to 34,Owner,Myself Only,5100
6760,GBR,Female,Any Company Industry,25 to 34,Partner,Any Company Size,17000
6761,GBR,Female,Any Company Industry,25 to 34,Partner,"10,001+ employees",1600
6762,GBR,Female,Any Company Industry,25 to 34,Partner,"5001-10,000 employees",610
6763,GBR,Female,Any Company Industry,25 to 34,Partner,1001-5000 employees,1700
6764,GBR,Female,Any Company Industry,25 to 34,Partner,501-1000 employees,770
6765,GBR,Female,Any Company Industry,25 to 34,Partner,201-500 employees,1100
6766,GBR,Female,Any Company Industry,25 to 34,Partner,51-200 employees,2000
6767,GBR,Female,Any Company Industry,25 to 34,Partner,11-50 employees,2900
6768,GBR,Female,Any Company Industry,25 to 34,Partner,2-10 employees,3600
6769,GBR,Female,Any Company Industry,25 to 34,Partner,Myself Only,500
6770,GBR,Female,Any Company Industry,25 to 34,CXO,Any Company Size,31000
6771,GBR,Female,Any Company Industry,25 to 34,CXO,"10,001+ employees",3100
6772,GBR,Female,Any Company Industry,25 to 34,CXO,"5001-10,000 employees",1200
6773,GBR,Female,Any Company Industry,25 to 34,CXO,1001-5000 employees,2500
6774,GBR,Female,Any Company Industry,25 to 34,CXO,501-1000 employees,1000
6775,GBR,Female,Any Company Industry,25 to 34,CXO,201-500 employees,1500
6776,GBR,Female,Any Company Industry,25 to 34,CXO,51-200 employees,2600
6777,GBR,Female,Any Company Industry,25 to 34,CXO,11-50 employees,4300
6778,GBR,Female,Any Company Industry,25 to 34,CXO,2-10 employees,5200
6779,GBR,Female,Any Company Industry,25 to 34,CXO,Myself Only,810
6780,GBR,Female,Any Company Industry,25 to 34,VP,Any Company Size,56000
6781,GBR,Female,Any Company Industry,25 to 34,VP,"10,001+ employees",7800
6782,GBR,Female,Any Company Industry,25 to 34,VP,"5001-10,000 employees",1700
6783,GBR,Female,Any Company Industry,25 to 34,VP,1001-5000 employees,4000
6784,GBR,Female,Any Company Industry,25 to 34,VP,501-1000 employees,1600
6785,GBR,Female,Any Company Industry,25 to 34,VP,201-500 employees,2400
6786,GBR,Female,Any Company Industry,25 to 34,VP,51-200 employees,4000
6787,GBR,Female,Any Company Industry,25 to 34,VP,11-50 employees,6200
6788,GBR,Female,Any Company Industry,25 to 34,VP,2-10 employees,7800
6789,GBR,Female,Any Company Industry,25 to 34,VP,Myself Only,850
6790,GBR,Female,Any Company Industry,25 to 34,Director,Any Company Size,260000
6791,GBR,Female,Any Company Industry,25 to 34,Director,"10,001+ employees",28000
6792,GBR,Female,Any Company Industry,25 to 34,Director,"5001-10,000 employees",9900
6793,GBR,Female,Any Company Industry,25 to 34,Director,1001-5000 employees,23000
6794,GBR,Female,Any Company Industry,25 to 34,Director,501-1000 employees,9200
6795,GBR,Female,Any Company Industry,25 to 34,Director,201-500 employees,14000
6796,GBR,Female,Any Company Industry,25 to 34,Director,51-200 employees,24000
6797,GBR,Female,Any Company Industry,25 to 34,Director,11-50 employees,30000
6798,GBR,Female,Any Company Industry,25 to 34,Director,2-10 employees,33000
6799,GBR,Female,Any Company Industry,25 to 34,Director,Myself Only,4400
6800,GBR,Female,Any Company Industry,25 to 34,Manager,Any Company Size,370000
6801,GBR,Female,Any Company Industry,25 to 34,Manager,"10,001+ employees",84000
6802,GBR,Female,Any Company Industry,25 to 34,Manager,"5001-10,000 employees",22000
6803,GBR,Female,Any Company Industry,25 to 34,Manager,1001-5000 employees,48000
6804,GBR,Female,Any Company Industry,25 to 34,Manager,501-1000 employees,17000
6805,GBR,Female,Any Company Industry,25 to 34,Manager,201-500 employees,22000
6806,GBR,Female,Any Company Industry,25 to 34,Manager,51-200 employees,30000
6807,GBR,Female,Any Company Industry,25 to 34,Manager,11-50 employees,33000
6808,GBR,Female,Any Company Industry,25 to 34,Manager,2-10 employees,25000
6809,GBR,Female,Any Company Industry,25 to 34,Manager,Myself Only,4000
6810,GBR,Female,Any Company Industry,25 to 34,Senior,Any Company Size,1300000
6811,GBR,Female,Any Company Industry,25 to 34,Senior,"10,001+ employees",290000
6812,GBR,Female,Any Company Industry,25 to 34,Senior,"5001-10,000 employees",96000
6813,GBR,Female,Any Company Industry,25 to 34,Senior,1001-5000 employees,190000
6814,GBR,Female,Any Company Industry,25 to 34,Senior,501-1000 employees,67000
6815,GBR,Female,Any Company Industry,25 to 34,Senior,201-500 employees,84000
6816,GBR,Female,Any Company Industry,25 to 34,Senior,51-200 employees,120000
6817,GBR,Female,Any Company Industry,25 to 34,Senior,11-50 employees,130000
6818,GBR,Female,Any Company Industry,25 to 34,Senior,2-10 employees,81000
6819,GBR,Female,Any Company Industry,25 to 34,Senior,Myself Only,15000
6820,GBR,Female,Any Company Industry,25 to 34,Entry,Any Company Size,1800000
6821,GBR,Female,Any Company Industry,25 to 34,Entry,"10,001+ employees",340000
6822,GBR,Female,Any Company Industry,25 to 34,Entry,"5001-10,000 employees",100000
6823,GBR,Female,Any Company Industry,25 to 34,Entry,1001-5000 employees,200000
6824,GBR,Female,Any Company Industry,25 to 34,Entry,501-1000 employees,70000
6825,GBR,Female,Any Company Industry,25 to 34,Entry,201-500 employees,94000
6826,GBR,Female,Any Company Industry,25 to 34,Entry,51-200 employees,140000
6827,GBR,Female,Any Company Industry,25 to 34,Entry,11-50 employees,160000
6828,GBR,Female,Any Company Industry,25 to 34,Entry,2-10 employees,110000
6829,GBR,Female,Any Company Industry,25 to 34,Entry,Myself Only,28000
6830,GBR,Female,Any Company Industry,25 to 34,Training,Any Company Size,80000
6831,GBR,Female,Any Company Industry,25 to 34,Training,"10,001+ employees",12000
6832,GBR,Female,Any Company Industry,25 to 34,Training,"5001-10,000 employees",7500
6833,GBR,Female,Any Company Industry,25 to 34,Training,1001-5000 employees,20000
6834,GBR,Female,Any Company Industry,25 to 34,Training,501-1000 employees,5100
6835,GBR,Female,Any Company Industry,25 to 34,Training,201-500 employees,5200
6836,GBR,Female,Any Company Industry,25 to 34,Training,51-200 employees,6700
6837,GBR,Female,Any Company Industry,25 to 34,Training,11-50 employees,6100
6838,GBR,Female,Any Company Industry,25 to 34,Training,2-10 employees,3400
6839,GBR,Female,Any Company Industry,25 to 34,Training,Myself Only,500
6840,GBR,Female,Any Company Industry,25 to 34,Unpaid,Any Company Size,110000
6841,GBR,Female,Any Company Industry,25 to 34,Unpaid,"10,001+ employees",7400
6842,GBR,Female,Any Company Industry,25 to 34,Unpaid,"5001-10,000 employees",2000
6843,GBR,Female,Any Company Industry,25 to 34,Unpaid,1001-5000 employees,3600
6844,GBR,Female,Any Company Industry,25 to 34,Unpaid,501-1000 employees,930
6845,GBR,Female,Any Company Industry,25 to 34,Unpaid,201-500 employees,2000
6846,GBR,Female,Any Company Industry,25 to 34,Unpaid,51-200 employees,2900
6847,GBR,Female,Any Company Industry,25 to 34,Unpaid,11-50 employees,4300
6848,GBR,Female,Any Company Industry,25 to 34,Unpaid,2-10 employees,5000
6849,GBR,Female,Any Company Industry,25 to 34,Unpaid,Myself Only,5000
6850,GBR,Female,Any Company Industry,18 to 24,Any Job Seniority,Any Company Size,1900000
6851,GBR,Female,Any Company Industry,18 to 24,Any Job Seniority,"10,001+ employees",210000
6852,GBR,Female,Any Company Industry,18 to 24,Any Job Seniority,"5001-10,000 employees",53000
6853,GBR,Female,Any Company Industry,18 to 24,Any Job Seniority,1001-5000 employees,110000
6854,GBR,Female,Any Company Industry,18 to 24,Any Job Seniority,501-1000 employees,37000
6855,GBR,Female,Any Company Industry,18 to 24,Any Job Seniority,201-500 employees,48000
6856,GBR,Female,Any Company Industry,18 to 24,Any Job Seniority,51-200 employees,74000
6857,GBR,Female,Any Company Industry,18 to 24,Any Job Seniority,11-50 employees,84000
6858,GBR,Female,Any Company Industry,18 to 24,Any Job Seniority,2-10 employees,69000
6859,GBR,Female,Any Company Industry,18 to 24,Any Job Seniority,Myself Only,20000
6860,GBR,Female,Any Company Industry,18 to 24,Owner,Any Company Size,18000
6861,GBR,Female,Any Company Industry,18 to 24,Owner,"10,001+ employees",1600
6862,GBR,Female,Any Company Industry,18 to 24,Owner,"5001-10,000 employees",360
6863,GBR,Female,Any Company Industry,18 to 24,Owner,1001-5000 employees,900
6864,GBR,Female,Any Company Industry,18 to 24,Owner,501-1000 employees,360
6865,GBR,Female,Any Company Industry,18 to 24,Owner,201-500 employees,560
6866,GBR,Female,Any Company Industry,18 to 24,Owner,51-200 employees,920
6867,GBR,Female,Any Company Industry,18 to 24,Owner,11-50 employees,1700
6868,GBR,Female,Any Company Industry,18 to 24,Owner,2-10 employees,3400
6869,GBR,Female,Any Company Industry,18 to 24,Owner,Myself Only,1000
6870,GBR,Female,Any Company Industry,18 to 24,Partner,Any Company Size,2500
6871,GBR,Female,Any Company Industry,18 to 24,Partner,"10,001+ employees",400
6872,GBR,Female,Any Company Industry,18 to 24,Partner,"5001-10,000 employees",0
6873,GBR,Female,Any Company Industry,18 to 24,Partner,1001-5000 employees,340
6874,GBR,Female,Any Company Industry,18 to 24,Partner,501-1000 employees,0
6875,GBR,Female,Any Company Industry,18 to 24,Partner,201-500 employees,0
6876,GBR,Female,Any Company Industry,18 to 24,Partner,51-200 employees,330
6877,GBR,Female,Any Company Industry,18 to 24,Partner,11-50 employees,510
6878,GBR,Female,Any Company Industry,18 to 24,Partner,2-10 employees,550
6879,GBR,Female,Any Company Industry,18 to 24,Partner,Myself Only,0
6880,GBR,Female,Any Company Industry,18 to 24,CXO,Any Company Size,6000
6881,GBR,Female,Any Company Industry,18 to 24,CXO,"10,001+ employees",900
6882,GBR,Female,Any Company Industry,18 to 24,CXO,"5001-10,000 employees",0
6883,GBR,Female,Any Company Industry,18 to 24,CXO,1001-5000 employees,690
6884,GBR,Female,Any Company Industry,18 to 24,CXO,501-1000 employees,0
6885,GBR,Female,Any Company Industry,18 to 24,CXO,201-500 employees,350
6886,GBR,Female,Any Company Industry,18 to 24,CXO,51-200 employees,630
6887,GBR,Female,Any Company Industry,18 to 24,CXO,11-50 employees,1000
6888,GBR,Female,Any Company Industry,18 to 24,CXO,2-10 employees,1200
6889,GBR,Female,Any Company Industry,18 to 24,CXO,Myself Only,0
6890,GBR,Female,Any Company Industry,18 to 24,VP,Any Company Size,8200
6891,GBR,Female,Any Company Industry,18 to 24,VP,"10,001+ employees",1400
6892,GBR,Female,Any Company Industry,18 to 24,VP,"5001-10,000 employees",380
6893,GBR,Female,Any Company Industry,18 to 24,VP,1001-5000 employees,660
6894,GBR,Female,Any Company Industry,18 to 24,VP,501-1000 employees,0
6895,GBR,Female,Any Company Industry,18 to 24,VP,201-500 employees,410
6896,GBR,Female,Any Company Industry,18 to 24,VP,51-200 employees,690
6897,GBR,Female,Any Company Industry,18 to 24,VP,11-50 employees,1100
6898,GBR,Female,Any Company Industry,18 to 24,VP,2-10 employees,1300
6899,GBR,Female,Any Company Industry,18 to 24,VP,Myself Only,0
6900,GBR,Female,Any Company Industry,18 to 24,Director,Any Company Size,31000
6901,GBR,Female,Any Company Industry,18 to 24,Director,"10,001+ employees",4100
6902,GBR,Female,Any Company Industry,18 to 24,Director,"5001-10,000 employees",1200
6903,GBR,Female,Any Company Industry,18 to 24,Director,1001-5000 employees,2800
6904,GBR,Female,Any Company Industry,18 to 24,Director,501-1000 employees,1100
6905,GBR,Female,Any Company Industry,18 to 24,Director,201-500 employees,1700
6906,GBR,Female,Any Company Industry,18 to 24,Director,51-200 employees,3000
6907,GBR,Female,Any Company Industry,18 to 24,Director,11-50 employees,3900
6908,GBR,Female,Any Company Industry,18 to 24,Director,2-10 employees,4300
6909,GBR,Female,Any Company Industry,18 to 24,Director,Myself Only,710
6910,GBR,Female,Any Company Industry,18 to 24,Manager,Any Company Size,60000
6911,GBR,Female,Any Company Industry,18 to 24,Manager,"10,001+ employees",16000
6912,GBR,Female,Any Company Industry,18 to 24,Manager,"5001-10,000 employees",3400
6913,GBR,Female,Any Company Industry,18 to 24,Manager,1001-5000 employees,7200
6914,GBR,Female,Any Company Industry,18 to 24,Manager,501-1000 employees,2500
6915,GBR,Female,Any Company Industry,18 to 24,Manager,201-500 employees,3200
6916,GBR,Female,Any Company Industry,18 to 24,Manager,51-200 employees,4500
6917,GBR,Female,Any Company Industry,18 to 24,Manager,11-50 employees,5200
6918,GBR,Female,Any Company Industry,18 to 24,Manager,2-10 employees,4100
6919,GBR,Female,Any Company Industry,18 to 24,Manager,Myself Only,720
6920,GBR,Female,Any Company Industry,18 to 24,Senior,Any Company Size,230000
6921,GBR,Female,Any Company Industry,18 to 24,Senior,"10,001+ employees",53000
6922,GBR,Female,Any Company Industry,18 to 24,Senior,"5001-10,000 employees",16000
6923,GBR,Female,Any Company Industry,18 to 24,Senior,1001-5000 employees,30000
6924,GBR,Female,Any Company Industry,18 to 24,Senior,501-1000 employees,11000
6925,GBR,Female,Any Company Industry,18 to 24,Senior,201-500 employees,14000
6926,GBR,Female,Any Company Industry,18 to 24,Senior,51-200 employees,20000
6927,GBR,Female,Any Company Industry,18 to 24,Senior,11-50 employees,23000
6928,GBR,Female,Any Company Industry,18 to 24,Senior,2-10 employees,18000
6929,GBR,Female,Any Company Industry,18 to 24,Senior,Myself Only,3500
6930,GBR,Female,Any Company Industry,18 to 24,Entry,Any Company Size,500000
6931,GBR,Female,Any Company Industry,18 to 24,Entry,"10,001+ employees",110000
6932,GBR,Female,Any Company Industry,18 to 24,Entry,"5001-10,000 employees",27000
6933,GBR,Female,Any Company Industry,18 to 24,Entry,1001-5000 employees,51000
6934,GBR,Female,Any Company Industry,18 to 24,Entry,501-1000 employees,19000
6935,GBR,Female,Any Company Industry,18 to 24,Entry,201-500 employees,25000
6936,GBR,Female,Any Company Industry,18 to 24,Entry,51-200 employees,38000
6937,GBR,Female,Any Company Industry,18 to 24,Entry,11-50 employees,42000
6938,GBR,Female,Any Company Industry,18 to 24,Entry,2-10 employees,33000
6939,GBR,Female,Any Company Industry,18 to 24,Entry,Myself Only,10000
6940,GBR,Female,Any Company Industry,18 to 24,Training,Any Company Size,36000
6941,GBR,Female,Any Company Industry,18 to 24,Training,"10,001+ employees",5300
6942,GBR,Female,Any Company Industry,18 to 24,Training,"5001-10,000 employees",2800
6943,GBR,Female,Any Company Industry,18 to 24,Training,1001-5000 employees,9700
6944,GBR,Female,Any Company Industry,18 to 24,Training,501-1000 employees,2300
6945,GBR,Female,Any Company Industry,18 to 24,Training,201-500 employees,2100
6946,GBR,Female,Any Company Industry,18 to 24,Training,51-200 employees,2800
6947,GBR,Female,Any Company Industry,18 to 24,Training,11-50 employees,3000
6948,GBR,Female,Any Company Industry,18 to 24,Training,2-10 employees,2100
6949,GBR,Female,Any Company Industry,18 to 24,Training,Myself Only,400
6950,GBR,Female,Any Company Industry,18 to 24,Unpaid,Any Company Size,20000
6951,GBR,Female,Any Company Industry,18 to 24,Unpaid,"10,001+ employees",2300
6952,GBR,Female,Any Company Industry,18 to 24,Unpaid,"5001-10,000 employees",550
6953,GBR,Female,Any Company Industry,18 to 24,Unpaid,1001-5000 employees,920
6954,GBR,Female,Any Company Industry,18 to 24,Unpaid,501-1000 employees,0
6955,GBR,Female,Any Company Industry,18 to 24,Unpaid,201-500 employees,450
6956,GBR,Female,Any Company Industry,18 to 24,Unpaid,51-200 employees,1600
6957,GBR,Female,Any Company Industry,18 to 24,Unpaid,11-50 employees,1000
6958,GBR,Female,Any Company Industry,18 to 24,Unpaid,2-10 employees,1000
6959,GBR,Female,Any Company Industry,18 to 24,Unpaid,Myself Only,2400
6960,GBR,Female,Finance,Any Age Range,Any Job Seniority,Any Company Size,660000
6961,GBR,Female,Finance,Any Age Range,Any Job Seniority,"10,001+ employees",200000
6962,GBR,Female,Finance,Any Age Range,Any Job Seniority,"5001-10,000 employees",33000
6963,GBR,Female,Finance,Any Age Range,Any Job Seniority,1001-5000 employees,88000
6964,GBR,Female,Finance,Any Age Range,Any Job Seniority,501-1000 employees,27000
6965,GBR,Female,Finance,Any Age Range,Any Job Seniority,201-500 employees,36000
6966,GBR,Female,Finance,Any Age Range,Any Job Seniority,51-200 employees,47000
6967,GBR,Female,Finance,Any Age Range,Any Job Seniority,11-50 employees,47000
6968,GBR,Female,Finance,Any Age Range,Any Job Seniority,2-10 employees,42000
6969,GBR,Female,Finance,Any Age Range,Any Job Seniority,Myself Only,14000
6970,GBR,Female,Finance,Any Age Range,Owner,Any Company Size,11000
6971,GBR,Female,Finance,Any Age Range,Owner,"10,001+ employees",1500
6972,GBR,Female,Finance,Any Age Range,Owner,"5001-10,000 employees",330
6973,GBR,Female,Finance,Any Age Range,Owner,1001-5000 employees,980
6974,GBR,Female,Finance,Any Age Range,Owner,501-1000 employees,350
6975,GBR,Female,Finance,Any Age Range,Owner,201-500 employees,670
6976,GBR,Female,Finance,Any Age Range,Owner,51-200 employees,1100
6977,GBR,Female,Finance,Any Age Range,Owner,11-50 employees,2100
6978,GBR,Female,Finance,Any Age Range,Owner,2-10 employees,3700
6979,GBR,Female,Finance,Any Age Range,Owner,Myself Only,640
6980,GBR,Female,Finance,Any Age Range,Partner,Any Company Size,7200
6981,GBR,Female,Finance,Any Age Range,Partner,"10,001+ employees",1600
6982,GBR,Female,Finance,Any Age Range,Partner,"5001-10,000 employees",340
6983,GBR,Female,Finance,Any Age Range,Partner,1001-5000 employees,1100
6984,GBR,Female,Finance,Any Age Range,Partner,501-1000 employees,510
6985,GBR,Female,Finance,Any Age Range,Partner,201-500 employees,790
6986,GBR,Female,Finance,Any Age Range,Partner,51-200 employees,1600
6987,GBR,Female,Finance,Any Age Range,Partner,11-50 employees,2100
6988,GBR,Female,Finance,Any Age Range,Partner,2-10 employees,2200
6989,GBR,Female,Finance,Any Age Range,Partner,Myself Only,320
6990,GBR,Female,Finance,Any Age Range,CXO,Any Company Size,10000
6991,GBR,Female,Finance,Any Age Range,CXO,"10,001+ employees",3100
6992,GBR,Female,Finance,Any Age Range,CXO,"5001-10,000 employees",480
6993,GBR,Female,Finance,Any Age Range,CXO,1001-5000 employees,1300
6994,GBR,Female,Finance,Any Age Range,CXO,501-1000 employees,510
6995,GBR,Female,Finance,Any Age Range,CXO,201-500 employees,1100
6996,GBR,Female,Finance,Any Age Range,CXO,51-200 employees,1300
6997,GBR,Female,Finance,Any Age Range,CXO,11-50 employees,2000
6998,GBR,Female,Finance,Any Age Range,CXO,2-10 employees,1900
6999,GBR,Female,Finance,Any Age Range,CXO,Myself Only,390
7000,GBR,Female,Finance,Any Age Range,VP,Any Company Size,21000
7001,GBR,Female,Finance,Any Age Range,VP,"10,001+ employees",11000
7002,GBR,Female,Finance,Any Age Range,VP,"5001-10,000 employees",790
7003,GBR,Female,Finance,Any Age Range,VP,1001-5000 employees,2100
7004,GBR,Female,Finance,Any Age Range,VP,501-1000 employees,740
7005,GBR,Female,Finance,Any Age Range,VP,201-500 employees,890
7006,GBR,Female,Finance,Any Age Range,VP,51-200 employees,1300
7007,GBR,Female,Finance,Any Age Range,VP,11-50 employees,1700
7008,GBR,Female,Finance,Any Age Range,VP,2-10 employees,1700
7009,GBR,Female,Finance,Any Age Range,VP,Myself Only,310
7010,GBR,Female,Finance,Any Age Range,Director,Any Company Size,66000
7011,GBR,Female,Finance,Any Age Range,Director,"10,001+ employees",25000
7012,GBR,Female,Finance,Any Age Range,Director,"5001-10,000 employees",3600
7013,GBR,Female,Finance,Any Age Range,Director,1001-5000 employees,9100
7014,GBR,Female,Finance,Any Age Range,Director,501-1000 employees,3100
