0,1,2,3,4,5,6
VNM,Any Gender,Any Age Range,Training,51-200 employees,Neither IT nor Finance,3700
VNM,Any Gender,Any Age Range,Training,51-200 employees,Finance,4400
VNM,Any Gender,Any Age Range,Training,51-200 employees,IT,3900
VNM,Any Gender,Any Age Range,Training,11-50 employees,Neither IT nor Finance,4200
VNM,Any Gender,Any Age Range,Training,11-50 employees,Finance,5100
VNM,Any Gender,Any Age Range,Training,11-50 employees,IT,4400
VNM,Any Gender,Any Age Range,Training,2-10 employees,Neither IT nor Finance,2700
VNM,Any Gender,Any Age Range,Training,2-10 employees,Finance,3200
VNM,Any Gender,Any Age Range,Training,2-10 employees,IT,2900
VNM,Any Gender,Any Age Range,Training,Myself Only,Neither IT nor Finance,730
VNM,Any Gender,Any Age Range,Training,Myself Only,Finance,1100
VNM,Any Gender,Any Age Range,Training,Myself Only,IT,760
VNM,Any Gender,Any Age Range,Unpaid,Any Company Size,Neither IT nor Finance,9200
VNM,Any Gender,Any Age Range,Unpaid,Any Company Size,Finance,12000
VNM,Any Gender,Any Age Range,Unpaid,Any Company Size,IT,9900
VNM,Any Gender,Any Age Range,Unpaid,"10,001+ employees",Neither IT nor Finance,950
VNM,Any Gender,Any Age Range,Unpaid,"10,001+ employees",Finance,1700
VNM,Any Gender,Any Age Range,Unpaid,"10,001+ employees",IT,1100
VNM,Any Gender,Any Age Range,Unpaid,"5001-10,000 employees",Neither IT nor Finance,0
VNM,Any Gender,Any Age Range,Unpaid,"5001-10,000 employees",Finance,0
VNM,Any Gender,Any Age Range,Unpaid,"5001-10,000 employees",IT,0
VNM,Any Gender,Any Age Range,Unpaid,1001-5000 employees,Neither IT nor Finance,0
VNM,Any Gender,Any Age Range,Unpaid,1001-5000 employees,Finance,340
VNM,Any Gender,Any Age Range,Unpaid,1001-5000 employees,IT,0
VNM,Any Gender,Any Age Range,Unpaid,501-1000 employees,Neither IT nor Finance,0
VNM,Any Gender,Any Age Range,Unpaid,501-1000 employees,Finance,0
VNM,Any Gender,Any Age Range,Unpaid,501-1000 employees,IT,0
VNM,Any Gender,Any Age Range,Unpaid,201-500 employees,Neither IT nor Finance,0
VNM,Any Gender,Any Age Range,Unpaid,201-500 employees,Finance,0
VNM,Any Gender,Any Age Range,Unpaid,201-500 employees,IT,0
VNM,Any Gender,Any Age Range,Unpaid,51-200 employees,Neither IT nor Finance,340
VNM,Any Gender,Any Age Range,Unpaid,51-200 employees,Finance,390
VNM,Any Gender,Any Age Range,Unpaid,51-200 employees,IT,350
VNM,Any Gender,Any Age Range,Unpaid,11-50 employees,Neither IT nor Finance,320
VNM,Any Gender,Any Age Range,Unpaid,11-50 employees,Finance,390
VNM,Any Gender,Any Age Range,Unpaid,11-50 employees,IT,350
VNM,Any Gender,Any Age Range,Unpaid,2-10 employees,Neither IT nor Finance,530
VNM,Any Gender,Any Age Range,Unpaid,2-10 employees,Finance,580
VNM,Any Gender,Any Age Range,Unpaid,2-10 employees,IT,540
VNM,Any Gender,Any Age Range,Unpaid,Myself Only,Neither IT nor Finance,0
VNM,Any Gender,Any Age Range,Unpaid,Myself Only,Finance,420
VNM,Any Gender,Any Age Range,Unpaid,Myself Only,IT,0
VNM,Any Gender,55+,Any Job Seniority,Any Company Size,Neither IT nor Finance,9700
VNM,Any Gender,55+,Any Job Seniority,Any Company Size,Finance,10000
VNM,Any Gender,55+,Any Job Seniority,Any Company Size,IT,10000
VNM,Any Gender,55+,Any Job Seniority,"10,001+ employees",Neither IT nor Finance,560
VNM,Any Gender,55+,Any Job Seniority,"10,001+ employees",Finance,650
VNM,Any Gender,55+,Any Job Seniority,"10,001+ employees",IT,630
VNM,Any Gender,55+,Any Job Seniority,"5001-10,000 employees",Neither IT nor Finance,0
VNM,Any Gender,55+,Any Job Seniority,"5001-10,000 employees",Finance,0
VNM,Any Gender,55+,Any Job Seniority,"5001-10,000 employees",IT,0
VNM,Any Gender,55+,Any Job Seniority,1001-5000 employees,Neither IT nor Finance,440
VNM,Any Gender,55+,Any Job Seniority,1001-5000 employees,Finance,480
VNM,Any Gender,55+,Any Job Seniority,1001-5000 employees,IT,480
VNM,Any Gender,55+,Any Job Seniority,501-1000 employees,Neither IT nor Finance,0
VNM,Any Gender,55+,Any Job Seniority,501-1000 employees,Finance,0
VNM,Any Gender,55+,Any Job Seniority,501-1000 employees,IT,0
VNM,Any Gender,55+,Any Job Seniority,201-500 employees,Neither IT nor Finance,320
VNM,Any Gender,55+,Any Job Seniority,201-500 employees,Finance,360
VNM,Any Gender,55+,Any Job Seniority,201-500 employees,IT,340
VNM,Any Gender,55+,Any Job Seniority,51-200 employees,Neither IT nor Finance,410
VNM,Any Gender,55+,Any Job Seniority,51-200 employees,Finance,460
VNM,Any Gender,55+,Any Job Seniority,51-200 employees,IT,440
VNM,Any Gender,55+,Any Job Seniority,11-50 employees,Neither IT nor Finance,360
VNM,Any Gender,55+,Any Job Seniority,11-50 employees,Finance,430
VNM,Any Gender,55+,Any Job Seniority,11-50 employees,IT,400
VNM,Any Gender,55+,Any Job Seniority,2-10 employees,Neither IT nor Finance,0
VNM,Any Gender,55+,Any Job Seniority,2-10 employees,Finance,330
VNM,Any Gender,55+,Any Job Seniority,2-10 employees,IT,320
VNM,Any Gender,55+,Any Job Seniority,Myself Only,Neither IT nor Finance,0
VNM,Any Gender,55+,Any Job Seniority,Myself Only,Finance,0
VNM,Any Gender,55+,Any Job Seniority,Myself Only,IT,0
VNM,Any Gender,55+,Owner,Any Company Size,Neither IT nor Finance,500
VNM,Any Gender,55+,Owner,Any Company Size,Finance,570
VNM,Any Gender,55+,Owner,Any Company Size,IT,550
VNM,Any Gender,55+,Owner,"10,001+ employees",Neither IT nor Finance,0
VNM,Any Gender,55+,Owner,"10,001+ employees",Finance,0
VNM,Any Gender,55+,Owner,"10,001+ employees",IT,0
VNM,Any Gender,55+,Owner,"5001-10,000 employees",Neither IT nor Finance,0
VNM,Any Gender,55+,Owner,"5001-10,000 employees",Finance,0
