Country,Gender,Age Range,Job seniority,Company Size,Excluded Company Industry,Count
GBR,Female,55+,Any Job Seniority,Any Company Size,Neither IT nor Finance,390000
GBR,Female,55+,Any Job Seniority,Any Company Size,Finance,420000
GBR,Female,55+,Any Job Seniority,Any Company Size,IT,430000
GBR,Female,55+,Any Job Seniority,"10,001+ employees",Neither IT nor Finance,46000
GBR,Female,55+,Any Job Seniority,"10,001+ employees",Finance,53000
GBR,Female,55+,Any Job Seniority,"10,001+ employees",IT,58000
GBR,Female,55+,Any Job Seniority,"5001-10,000 employees",Neither IT nor Finance,20000
GBR,Female,55+,Any Job Seniority,"5001-10,000 employees",Finance,21000
GBR,Female,55+,Any Job Seniority,"5001-10,000 employees",IT,22000
GBR,Female,55+,Any Job Seniority,1001-5000 employees,Neither IT nor Finance,43000
GBR,Female,55+,Any Job Seniority,1001-5000 employees,Finance,46000
GBR,Female,55+,Any Job Seniority,1001-5000 employees,IT,48000
GBR,Female,55+,Any Job Seniority,501-1000 employees,Neither IT nor Finance,16000
GBR,Female,55+,Any Job Seniority,501-1000 employees,Finance,17000
GBR,Female,55+,Any Job Seniority,501-1000 employees,IT,17000
GBR,Female,55+,Any Job Seniority,201-500 employees,Neither IT nor Finance,21000
GBR,Female,55+,Any Job Seniority,201-500 employees,Finance,22000
GBR,Female,55+,Any Job Seniority,201-500 employees,IT,23000
GBR,Female,55+,Any Job Seniority,51-200 employees,Neither IT nor Finance,30000
GBR,Female,55+,Any Job Seniority,51-200 employees,Finance,33000
GBR,Female,55+,Any Job Seniority,51-200 employees,IT,33000
GBR,Female,55+,Any Job Seniority,11-50 employees,Neither IT nor Finance,34000
GBR,Female,55+,Any Job Seniority,11-50 employees,Finance,37000
GBR,Female,55+,Any Job Seniority,11-50 employees,IT,37000
GBR,Female,55+,Any Job Seniority,2-10 employees,Neither IT nor Finance,33000
GBR,Female,55+,Any Job Seniority,2-10 employees,Finance,36000
GBR,Female,55+,Any Job Seniority,2-10 employees,IT,36000
GBR,Female,55+,Any Job Seniority,Myself Only,Neither IT nor Finance,5800
GBR,Female,55+,Any Job Seniority,Myself Only,Finance,6300
GBR,Female,55+,Any Job Seniority,Myself Only,IT,6600
GBR,Female,55+,Owner,Any Company Size,Neither IT nor Finance,29000
GBR,Female,55+,Owner,Any Company Size,Finance,31000
GBR,Female,55+,Owner,Any Company Size,IT,31000
GBR,Female,55+,Owner,"10,001+ employees",Neither IT nor Finance,860
GBR,Female,55+,Owner,"10,001+ employees",Finance,990
GBR,Female,55+,Owner,"10,001+ employees",IT,990
GBR,Female,55+,Owner,"5001-10,000 employees",Neither IT nor Finance,390
GBR,Female,55+,Owner,"5001-10,000 employees",Finance,430
GBR,Female,55+,Owner,"5001-10,000 employees",IT,420
GBR,Female,55+,Owner,1001-5000 employees,Neither IT nor Finance,1100
GBR,Female,55+,Owner,1001-5000 employees,Finance,1200
GBR,Female,55+,Owner,1001-5000 employees,IT,1200
GBR,Female,55+,Owner,501-1000 employees,Neither IT nor Finance,520
GBR,Female,55+,Owner,501-1000 employees,Finance,570
GBR,Female,55+,Owner,501-1000 employees,IT,570
GBR,Female,55+,Owner,201-500 employees,Neither IT nor Finance,790
GBR,Female,55+,Owner,201-500 employees,Finance,880
GBR,Female,55+,Owner,201-500 employees,IT,870
GBR,Female,55+,Owner,51-200 employees,Neither IT nor Finance,1400
GBR,Female,55+,Owner,51-200 employees,Finance,1600
GBR,Female,55+,Owner,51-200 employees,IT,1600
GBR,Female,55+,Owner,11-50 employees,Neither IT nor Finance,3200
GBR,Female,55+,Owner,11-50 employees,Finance,3600
GBR,Female,55+,Owner,11-50 employees,IT,3500
GBR,Female,55+,Owner,2-10 employees,Neither IT nor Finance,6600
GBR,Female,55+,Owner,2-10 employees,Finance,7100
GBR,Female,55+,Owner,2-10 employees,IT,7000
GBR,Female,55+,Owner,Myself Only,Neither IT nor Finance,1300
GBR,Female,55+,Owner,Myself Only,Finance,1500
GBR,Female,55+,Owner,Myself Only,IT,1400
GBR,Female,55+,Partner,Any Company Size,Neither IT nor Finance,8400
GBR,Female,55+,Partner,Any Company Size,Finance,8900
GBR,Female,55+,Partner,Any Company Size,IT,9500
GBR,Female,55+,Partner,"10,001+ employees",Neither IT nor Finance,570
GBR,Female,55+,Partner,"10,001+ employees",Finance,650
GBR,Female,55+,Partner,"10,001+ employees",IT,950
GBR,Female,55+,Partner,"5001-10,000 employees",Neither IT nor Finance,380
GBR,Female,55+,Partner,"5001-10,000 employees",Finance,410
GBR,Female,55+,Partner,"5001-10,000 employees",IT,450
GBR,Female,55+,Partner,1001-5000 employees,Neither IT nor Finance,1200
GBR,Female,55+,Partner,1001-5000 employees,Finance,1200
GBR,Female,55+,Partner,1001-5000 employees,IT,1300
GBR,Female,55+,Partner,501-1000 employees,Neither IT nor Finance,570
GBR,Female,55+,Partner,501-1000 employees,Finance,600
GBR,Female,55+,Partner,501-1000 employees,IT,650
GBR,Female,55+,Partner,201-500 employees,Neither IT nor Finance,880
GBR,Female,55+,Partner,201-500 employees,Finance,940
GBR,Female,55+,Partner,201-500 employees,IT,990
GBR,Female,55+,Partner,51-200 employees,Neither IT nor Finance,1400
GBR,Female,55+,Partner,51-200 employees,Finance,1500
GBR,Female,55+,Partner,51-200 employees,IT,1700
GBR,Female,55+,Partner,11-50 employees,Neither IT nor Finance,2000
GBR,Female,55+,Partner,11-50 employees,Finance,2200
GBR,Female,55+,Partner,11-50 employees,IT,2300
GBR,Female,55+,Partner,2-10 employees,Neither IT nor Finance,2300
GBR,Female,55+,Partner,2-10 employees,Finance,2500
GBR,Female,55+,Partner,2-10 employees,IT,2600
GBR,Female,55+,Partner,Myself Only,Neither IT nor Finance,0
GBR,Female,55+,Partner,Myself Only,Finance,310
GBR,Female,55+,Partner,Myself Only,IT,310
GBR,Female,55+,CXO,Any Company Size,Neither IT nor Finance,8600
GBR,Female,55+,CXO,Any Company Size,Finance,9300
GBR,Female,55+,CXO,Any Company Size,IT,10000
GBR,Female,55+,CXO,"10,001+ employees",Neither IT nor Finance,770
GBR,Female,55+,CXO,"10,001+ employees",Finance,870
GBR,Female,55+,CXO,"10,001+ employees",IT,1400
GBR,Female,55+,CXO,"5001-10,000 employees",Neither IT nor Finance,430
GBR,Female,55+,CXO,"5001-10,000 employees",Finance,460
GBR,Female,55+,CXO,"5001-10,000 employees",IT,540
GBR,Female,55+,CXO,1001-5000 employees,Neither IT nor Finance,1200
GBR,Female,55+,CXO,1001-5000 employees,Finance,1300
GBR,Female,55+,CXO,1001-5000 employees,IT,1400
GBR,Female,55+,CXO,501-1000 employees,Neither IT nor Finance,560
GBR,Female,55+,CXO,501-1000 employees,Finance,600
GBR,Female,55+,CXO,501-1000 employees,IT,660
GBR,Female,55+,CXO,201-500 employees,Neither IT nor Finance,820
GBR,Female,55+,CXO,201-500 employees,Finance,890
GBR,Female,55+,CXO,201-500 employees,IT,1200
GBR,Female,55+,CXO,51-200 employees,Neither IT nor Finance,1300
GBR,Female,55+,CXO,51-200 employees,Finance,1500
GBR,Female,55+,CXO,51-200 employees,IT,1600
GBR,Female,55+,CXO,11-50 employees,Neither IT nor Finance,1900
GBR,Female,55+,CXO,11-50 employees,Finance,2200
GBR,Female,55+,CXO,11-50 employees,IT,2200
GBR,Female,55+,CXO,2-10 employees,Neither IT nor Finance,1900
GBR,Female,55+,CXO,2-10 employees,Finance,2200
GBR,Female,55+,CXO,2-10 employees,IT,2200
GBR,Female,55+,CXO,Myself Only,Neither IT nor Finance,0
GBR,Female,55+,CXO,Myself Only,Finance,0
GBR,Female,55+,CXO,Myself Only,IT,0
GBR,Female,55+,VP,Any Company Size,Neither IT nor Finance,11000
GBR,Female,55+,VP,Any Company Size,Finance,12000
GBR,Female,55+,VP,Any Company Size,IT,13000
GBR,Female,55+,VP,"10,001+ employees",Neither IT nor Finance,940
GBR,Female,55+,VP,"10,001+ employees",Finance,1100
GBR,Female,55+,VP,"10,001+ employees",IT,1600
GBR,Female,55+,VP,"5001-10,000 employees",Neither IT nor Finance,390
GBR,Female,55+,VP,"5001-10,000 employees",Finance,430
GBR,Female,55+,VP,"5001-10,000 employees",IT,440
GBR,Female,55+,VP,1001-5000 employees,Neither IT nor Finance,950
GBR,Female,55+,VP,1001-5000 employees,Finance,1000
GBR,Female,55+,VP,1001-5000 employees,IT,1100
GBR,Female,55+,VP,501-1000 employees,Neither IT nor Finance,380
GBR,Female,55+,VP,501-1000 employees,Finance,420
GBR,Female,55+,VP,501-1000 employees,IT,450
GBR,Female,55+,VP,201-500 employees,Neither IT nor Finance,600
GBR,Female,55+,VP,201-500 employees,Finance,670
GBR,Female,55+,VP,201-500 employees,IT,680
GBR,Female,55+,VP,51-200 employees,Neither IT nor Finance,1100
GBR,Female,55+,VP,51-200 employees,Finance,1200
GBR,Female,55+,VP,51-200 employees,IT,1200
GBR,Female,55+,VP,11-50 employees,Neither IT nor Finance,2000
GBR,Female,55+,VP,11-50 employees,Finance,2200
GBR,Female,55+,VP,11-50 employees,IT,2200
GBR,Female,55+,VP,2-10 employees,Neither IT nor Finance,2900
GBR,Female,55+,VP,2-10 employees,Finance,3200
GBR,Female,55+,VP,2-10 employees,IT,3100
GBR,Female,55+,VP,Myself Only,Neither IT nor Finance,300
GBR,Female,55+,VP,Myself Only,Finance,330
GBR,Female,55+,VP,Myself Only,IT,330
GBR,Female,55+,Director,Any Company Size,Neither IT nor Finance,56000
GBR,Female,55+,Director,Any Company Size,Finance,60000
GBR,Female,55+,Director,Any Company Size,IT,64000
GBR,Female,55+,Director,"10,001+ employees",Neither IT nor Finance,5600
GBR,Female,55+,Director,"10,001+ employees",Finance,6700
GBR,Female,55+,Director,"10,001+ employees",IT,9500
GBR,Female,55+,Director,"5001-10,000 employees",Neither IT nor Finance,2700
GBR,Female,55+,Director,"5001-10,000 employees",Finance,2900
GBR,Female,55+,Director,"5001-10,000 employees",IT,3100
GBR,Female,55+,Director,1001-5000 employees,Neither IT nor Finance,6500
GBR,Female,55+,Director,1001-5000 employees,Finance,7000
GBR,Female,55+,Director,1001-5000 employees,IT,7400
GBR,Female,55+,Director,501-1000 employees,Neither IT nor Finance,2700
GBR,Female,55+,Director,501-1000 employees,Finance,2900
GBR,Female,55+,Director,501-1000 employees,IT,3000
GBR,Female,55+,Director,201-500 employees,Neither IT nor Finance,3900
GBR,Female,55+,Director,201-500 employees,Finance,4300
GBR,Female,55+,Director,201-500 employees,IT,4600
GBR,Female,55+,Director,51-200 employees,Neither IT nor Finance,6200
GBR,Female,55+,Director,51-200 employees,Finance,6800
GBR,Female,55+,Director,51-200 employees,IT,7000
GBR,Female,55+,Director,11-50 employees,Neither IT nor Finance,7900
GBR,Female,55+,Director,11-50 employees,Finance,8900
GBR,Female,55+,Director,11-50 employees,IT,9000
GBR,Female,55+,Director,2-10 employees,Neither IT nor Finance,10000
GBR,Female,55+,Director,2-10 employees,Finance,11000
GBR,Female,55+,Director,2-10 employees,IT,11000
GBR,Female,55+,Director,Myself Only,Neither IT nor Finance,1200
GBR,Female,55+,Director,Myself Only,Finance,1300
GBR,Female,55+,Director,Myself Only,IT,1400
GBR,Female,55+,Manager,Any Company Size,Neither IT nor Finance,36000
GBR,Female,55+,Manager,Any Company Size,Finance,39000
GBR,Female,55+,Manager,Any Company Size,IT,40000
GBR,Female,55+,Manager,"10,001+ employees",Neither IT nor Finance,7300
GBR,Female,55+,Manager,"10,001+ employees",Finance,8400
GBR,Female,55+,Manager,"10,001+ employees",IT,9300
GBR,Female,55+,Manager,"5001-10,000 employees",Neither IT nor Finance,2700
GBR,Female,55+,Manager,"5001-10,000 employees",Finance,2900
GBR,Female,55+,Manager,"5001-10,000 employees",IT,3000
GBR,Female,55+,Manager,1001-5000 employees,Neither IT nor Finance,6000
GBR,Female,55+,Manager,1001-5000 employees,Finance,6400
GBR,Female,55+,Manager,1001-5000 employees,IT,6800
GBR,Female,55+,Manager,501-1000 employees,Neither IT nor Finance,2200
GBR,Female,55+,Manager,501-1000 employees,Finance,2300
GBR,Female,55+,Manager,501-1000 employees,IT,2400
GBR,Female,55+,Manager,201-500 employees,Neither IT nor Finance,2500
GBR,Female,55+,Manager,201-500 employees,Finance,2700
GBR,Female,55+,Manager,201-500 employees,IT,3000
GBR,Female,55+,Manager,51-200 employees,Neither IT nor Finance,3500
GBR,Female,55+,Manager,51-200 employees,Finance,3800
GBR,Female,55+,Manager,51-200 employees,IT,3800
GBR,Female,55+,Manager,11-50 employees,Neither IT nor Finance,3400
GBR,Female,55+,Manager,11-50 employees,Finance,3800
GBR,Female,55+,Manager,11-50 employees,IT,3700
GBR,Female,55+,Manager,2-10 employees,Neither IT nor Finance,2700
GBR,Female,55+,Manager,2-10 employees,Finance,2900
GBR,Female,55+,Manager,2-10 employees,IT,3000
GBR,Female,55+,Manager,Myself Only,Neither IT nor Finance,380
GBR,Female,55+,Manager,Myself Only,Finance,420
GBR,Female,55+,Manager,Myself Only,IT,560
GBR,Female,55+,Senior,Any Company Size,Neither IT nor Finance,110000
GBR,Female,55+,Senior,Any Company Size,Finance,120000
GBR,Female,55+,Senior,Any Company Size,IT,120000
GBR,Female,55+,Senior,"10,001+ employees",Neither IT nor Finance,17000
GBR,Female,55+,Senior,"10,001+ employees",Finance,20000
GBR,Female,55+,Senior,"10,001+ employees",IT,21000
GBR,Female,55+,Senior,"5001-10,000 employees",Neither IT nor Finance,7900
GBR,Female,55+,Senior,"5001-10,000 employees",Finance,8300
GBR,Female,55+,Senior,"5001-10,000 employees",IT,8600
GBR,Female,55+,Senior,1001-5000 employees,Neither IT nor Finance,17000
GBR,Female,55+,Senior,1001-5000 employees,Finance,18000
GBR,Female,55+,Senior,1001-5000 employees,IT,19000
GBR,Female,55+,Senior,501-1000 employees,Neither IT nor Finance,6200
GBR,Female,55+,Senior,501-1000 employees,Finance,6600
GBR,Female,55+,Senior,501-1000 employees,IT,6800
GBR,Female,55+,Senior,201-500 employees,Neither IT nor Finance,7400
GBR,Female,55+,Senior,201-500 employees,Finance,8100
GBR,Female,55+,Senior,201-500 employees,IT,8100
GBR,Female,55+,Senior,51-200 employees,Neither IT nor Finance,10000
GBR,Female,55+,Senior,51-200 employees,Finance,11000
GBR,Female,55+,Senior,51-200 employees,IT,11000
GBR,Female,55+,Senior,11-50 employees,Neither IT nor Finance,10000
GBR,Female,55+,Senior,11-50 employees,Finance,12000
GBR,Female,55+,Senior,11-50 employees,IT,11000
GBR,Female,55+,Senior,2-10 employees,Neither IT nor Finance,7400
GBR,Female,55+,Senior,2-10 employees,Finance,8100
GBR,Female,55+,Senior,2-10 employees,IT,8300
GBR,Female,55+,Senior,Myself Only,Neither IT nor Finance,1600
GBR,Female,55+,Senior,Myself Only,Finance,1700
GBR,Female,55+,Senior,Myself Only,IT,1900
GBR,Female,55+,Entry,Any Company Size,Neither IT nor Finance,92000
GBR,Female,55+,Entry,Any Company Size,Finance,96000
GBR,Female,55+,Entry,Any Company Size,IT,97000
GBR,Female,55+,Entry,"10,001+ employees",Neither IT nor Finance,13000
GBR,Female,55+,Entry,"10,001+ employees",Finance,14000
GBR,Female,55+,Entry,"10,001+ employees",IT,15000
GBR,Female,55+,Entry,"5001-10,000 employees",Neither IT nor Finance,5400
GBR,Female,55+,Entry,"5001-10,000 employees",Finance,5500
GBR,Female,55+,Entry,"5001-10,000 employees",IT,5700
GBR,Female,55+,Entry,1001-5000 employees,Neither IT nor Finance,10000
GBR,Female,55+,Entry,1001-5000 employees,Finance,11000
GBR,Female,55+,Entry,1001-5000 employees,IT,11000
GBR,Female,55+,Entry,501-1000 employees,Neither IT nor Finance,3800
GBR,Female,55+,Entry,501-1000 employees,Finance,4000
GBR,Female,55+,Entry,501-1000 employees,IT,4000
GBR,Female,55+,Entry,201-500 employees,Neither IT nor Finance,5100
GBR,Female,55+,Entry,201-500 employees,Finance,5400
GBR,Female,55+,Entry,201-500 employees,IT,5400
GBR,Female,55+,Entry,51-200 employees,Neither IT nor Finance,7500
GBR,Female,55+,Entry,51-200 employees,Finance,8000
GBR,Female,55+,Entry,51-200 employees,IT,7900
GBR,Female,55+,Entry,11-50 employees,Neither IT nor Finance,6900
GBR,Female,55+,Entry,11-50 employees,Finance,7500
GBR,Female,55+,Entry,11-50 employees,IT,7400
GBR,Female,55+,Entry,2-10 employees,Neither IT nor Finance,4700
GBR,Female,55+,Entry,2-10 employees,Finance,5100
GBR,Female,55+,Entry,2-10 employees,IT,5100
GBR,Female,55+,Entry,Myself Only,Neither IT nor Finance,1000
GBR,Female,55+,Entry,Myself Only,Finance,1200
GBR,Female,55+,Entry,Myself Only,IT,1200
GBR,Female,55+,Training,Any Company Size,Neither IT nor Finance,1500
GBR,Female,55+,Training,Any Company Size,Finance,1600
GBR,Female,55+,Training,Any Company Size,IT,1600
GBR,Female,55+,Training,"10,001+ employees",Neither IT nor Finance,0
GBR,Female,55+,Training,"10,001+ employees",Finance,0
GBR,Female,55+,Training,"10,001+ employees",IT,0
GBR,Female,55+,Training,"5001-10,000 employees",Neither IT nor Finance,0
GBR,Female,55+,Training,"5001-10,000 employees",Finance,0
GBR,Female,55+,Training,"5001-10,000 employees",IT,0
GBR,Female,55+,Training,1001-5000 employees,Neither IT nor Finance,420
GBR,Female,55+,Training,1001-5000 employees,Finance,430
GBR,Female,55+,Training,1001-5000 employees,IT,430
GBR,Female,55+,Training,501-1000 employees,Neither IT nor Finance,0
GBR,Female,55+,Training,501-1000 employees,Finance,0
GBR,Female,55+,Training,501-1000 employees,IT,0
GBR,Female,55+,Training,201-500 employees,Neither IT nor Finance,0
GBR,Female,55+,Training,201-500 employees,Finance,0
GBR,Female,55+,Training,201-500 employees,IT,0
GBR,Female,55+,Training,51-200 employees,Neither IT nor Finance,0
GBR,Female,55+,Training,51-200 employees,Finance,0
GBR,Female,55+,Training,51-200 employees,IT,0
GBR,Female,55+,Training,11-50 employees,Neither IT nor Finance,0
GBR,Female,55+,Training,11-50 employees,Finance,0
GBR,Female,55+,Training,11-50 employees,IT,0
GBR,Female,55+,Training,2-10 employees,Neither IT nor Finance,0
GBR,Female,55+,Training,2-10 employees,Finance,0
GBR,Female,55+,Training,2-10 employees,IT,0
GBR,Female,55+,Training,Myself Only,Neither IT nor Finance,0
GBR,Female,55+,Training,Myself Only,Finance,0
GBR,Female,55+,Training,Myself Only,IT,0
GBR,Female,55+,Unpaid,Any Company Size,Neither IT nor Finance,6600
GBR,Female,55+,Unpaid,Any Company Size,Finance,7200
GBR,Female,55+,Unpaid,Any Company Size,IT,7000
GBR,Female,55+,Unpaid,"10,001+ employees",Neither IT nor Finance,380
GBR,Female,55+,Unpaid,"10,001+ employees",Finance,420
GBR,Female,55+,Unpaid,"10,001+ employees",IT,450
GBR,Female,55+,Unpaid,"5001-10,000 employees",Neither IT nor Finance,0
GBR,Female,55+,Unpaid,"5001-10,000 employees",Finance,0
GBR,Female,55+,Unpaid,"5001-10,000 employees",IT,0
GBR,Female,55+,Unpaid,1001-5000 employees,Neither IT nor Finance,0
GBR,Female,55+,Unpaid,1001-5000 employees,Finance,0
GBR,Female,55+,Unpaid,1001-5000 employees,IT,0
GBR,Female,55+,Unpaid,501-1000 employees,Neither IT nor Finance,0
GBR,Female,55+,Unpaid,501-1000 employees,Finance,0
GBR,Female,55+,Unpaid,501-1000 employees,IT,0
GBR,Female,55+,Unpaid,201-500 employees,Neither IT nor Finance,0
GBR,Female,55+,Unpaid,201-500 employees,Finance,0
GBR,Female,55+,Unpaid,201-500 employees,IT,0
GBR,Female,55+,Unpaid,51-200 employees,Neither IT nor Finance,0
GBR,Female,55+,Unpaid,51-200 employees,Finance,0
GBR,Female,55+,Unpaid,51-200 employees,IT,0
GBR,Female,55+,Unpaid,11-50 employees,Neither IT nor Finance,0
GBR,Female,55+,Unpaid,11-50 employees,Finance,0
GBR,Female,55+,Unpaid,11-50 employees,IT,0
GBR,Female,55+,Unpaid,2-10 employees,Neither IT nor Finance,0
GBR,Female,55+,Unpaid,2-10 employees,Finance,0
GBR,Female,55+,Unpaid,2-10 employees,IT,0
GBR,Female,55+,Unpaid,Myself Only,Neither IT nor Finance,0
GBR,Female,55+,Unpaid,Myself Only,Finance,0
GBR,Female,55+,Unpaid,Myself Only,IT,0
GBR,Female,35 to 54,Any Job Seniority,Any Company Size,Neither IT nor Finance,2300000
GBR,Female,35 to 54,Any Job Seniority,Any Company Size,Finance,2500000
GBR,Female,35 to 54,Any Job Seniority,Any Company Size,IT,2500000
GBR,Female,35 to 54,Any Job Seniority,"10,001+ employees",Neither IT nor Finance,350000
GBR,Female,35 to 54,Any Job Seniority,"10,001+ employees",Finance,410000
GBR,Female,35 to 54,Any Job Seniority,"10,001+ employees",IT,440000
GBR,Female,35 to 54,Any Job Seniority,"5001-10,000 employees",Neither IT nor Finance,130000
GBR,Female,35 to 54,Any Job Seniority,"5001-10,000 employees",Finance,140000
GBR,Female,35 to 54,Any Job Seniority,"5001-10,000 employees",IT,150000
GBR,Female,35 to 54,Any Job Seniority,1001-5000 employees,Neither IT nor Finance,300000
GBR,Female,35 to 54,Any Job Seniority,1001-5000 employees,Finance,320000
GBR,Female,35 to 54,Any Job Seniority,1001-5000 employees,IT,330000
GBR,Female,35 to 54,Any Job Seniority,501-1000 employees,Neither IT nor Finance,110000
GBR,Female,35 to 54,Any Job Seniority,501-1000 employees,Finance,120000
GBR,Female,35 to 54,Any Job Seniority,501-1000 employees,IT,120000
GBR,Female,35 to 54,Any Job Seniority,201-500 employees,Neither IT nor Finance,140000
GBR,Female,35 to 54,Any Job Seniority,201-500 employees,Finance,150000
GBR,Female,35 to 54,Any Job Seniority,201-500 employees,IT,150000
GBR,Female,35 to 54,Any Job Seniority,51-200 employees,Neither IT nor Finance,200000
GBR,Female,35 to 54,Any Job Seniority,51-200 employees,Finance,220000
GBR,Female,35 to 54,Any Job Seniority,51-200 employees,IT,220000
GBR,Female,35 to 54,Any Job Seniority,11-50 employees,Neither IT nor Finance,210000
GBR,Female,35 to 54,Any Job Seniority,11-50 employees,Finance,230000
GBR,Female,35 to 54,Any Job Seniority,11-50 employees,IT,230000
GBR,Female,35 to 54,Any Job Seniority,2-10 employees,Neither IT nor Finance,160000
GBR,Female,35 to 54,Any Job Seniority,2-10 employees,Finance,180000
GBR,Female,35 to 54,Any Job Seniority,2-10 employees,IT,180000
GBR,Female,35 to 54,Any Job Seniority,Myself Only,Neither IT nor Finance,29000
GBR,Female,35 to 54,Any Job Seniority,Myself Only,Finance,32000
GBR,Female,35 to 54,Any Job Seniority,Myself Only,IT,34000
GBR,Female,35 to 54,Owner,Any Company Size,Neither IT nor Finance,130000
GBR,Female,35 to 54,Owner,Any Company Size,Finance,140000
GBR,Female,35 to 54,Owner,Any Company Size,IT,130000
GBR,Female,35 to 54,Owner,"10,001+ employees",Neither IT nor Finance,4100
GBR,Female,35 to 54,Owner,"10,001+ employees",Finance,4900
GBR,Female,35 to 54,Owner,"10,001+ employees",IT,4700
GBR,Female,35 to 54,Owner,"5001-10,000 employees",Neither IT nor Finance,1800
GBR,Female,35 to 54,Owner,"5001-10,000 employees",Finance,2000
GBR,Female,35 to 54,Owner,"5001-10,000 employees",IT,1900
GBR,Female,35 to 54,Owner,1001-5000 employees,Neither IT nor Finance,4900
GBR,Female,35 to 54,Owner,1001-5000 employees,Finance,5500
GBR,Female,35 to 54,Owner,1001-5000 employees,IT,5300
GBR,Female,35 to 54,Owner,501-1000 employees,Neither IT nor Finance,2300
GBR,Female,35 to 54,Owner,501-1000 employees,Finance,2600
GBR,Female,35 to 54,Owner,501-1000 employees,IT,2500
GBR,Female,35 to 54,Owner,201-500 employees,Neither IT nor Finance,3300
GBR,Female,35 to 54,Owner,201-500 employees,Finance,3800
GBR,Female,35 to 54,Owner,201-500 employees,IT,3600
GBR,Female,35 to 54,Owner,51-200 employees,Neither IT nor Finance,6100
GBR,Female,35 to 54,Owner,51-200 employees,Finance,7100
GBR,Female,35 to 54,Owner,51-200 employees,IT,6500
GBR,Female,35 to 54,Owner,11-50 employees,Neither IT nor Finance,14000
GBR,Female,35 to 54,Owner,11-50 employees,Finance,16000
GBR,Female,35 to 54,Owner,11-50 employees,IT,14000
GBR,Female,35 to 54,Owner,2-10 employees,Neither IT nor Finance,30000
GBR,Female,35 to 54,Owner,2-10 employees,Finance,34000
GBR,Female,35 to 54,Owner,2-10 employees,IT,32000
GBR,Female,35 to 54,Owner,Myself Only,Neither IT nor Finance,7300
GBR,Female,35 to 54,Owner,Myself Only,Finance,8000
GBR,Female,35 to 54,Owner,Myself Only,IT,7600
GBR,Female,35 to 54,Partner,Any Company Size,Neither IT nor Finance,29000
GBR,Female,35 to 54,Partner,Any Company Size,Finance,31000
GBR,Female,35 to 54,Partner,Any Company Size,IT,33000
GBR,Female,35 to 54,Partner,"10,001+ employees",Neither IT nor Finance,2800
GBR,Female,35 to 54,Partner,"10,001+ employees",Finance,3200
GBR,Female,35 to 54,Partner,"10,001+ employees",IT,3500
GBR,Female,35 to 54,Partner,"5001-10,000 employees",Neither IT nor Finance,1500
GBR,Female,35 to 54,Partner,"5001-10,000 employees",Finance,1600
GBR,Female,35 to 54,Partner,"5001-10,000 employees",IT,1600
GBR,Female,35 to 54,Partner,1001-5000 employees,Neither IT nor Finance,4400
GBR,Female,35 to 54,Partner,1001-5000 employees,Finance,4700
GBR,Female,35 to 54,Partner,1001-5000 employees,IT,5000
GBR,Female,35 to 54,Partner,501-1000 employees,Neither IT nor Finance,2100
GBR,Female,35 to 54,Partner,501-1000 employees,Finance,2300
GBR,Female,35 to 54,Partner,501-1000 employees,IT,2400
GBR,Female,35 to 54,Partner,201-500 employees,Neither IT nor Finance,3200
GBR,Female,35 to 54,Partner,201-500 employees,Finance,3400
GBR,Female,35 to 54,Partner,201-500 employees,IT,3600
GBR,Female,35 to 54,Partner,51-200 employees,Neither IT nor Finance,5000
GBR,Female,35 to 54,Partner,51-200 employees,Finance,5400
GBR,Female,35 to 54,Partner,51-200 employees,IT,5700
GBR,Female,35 to 54,Partner,11-50 employees,Neither IT nor Finance,6400
GBR,Female,35 to 54,Partner,11-50 employees,Finance,7200
GBR,Female,35 to 54,Partner,11-50 employees,IT,7400
GBR,Female,35 to 54,Partner,2-10 employees,Neither IT nor Finance,7300
GBR,Female,35 to 54,Partner,2-10 employees,Finance,8200
GBR,Female,35 to 54,Partner,2-10 employees,IT,8400
GBR,Female,35 to 54,Partner,Myself Only,Neither IT nor Finance,930
GBR,Female,35 to 54,Partner,Myself Only,Finance,1000
GBR,Female,35 to 54,Partner,Myself Only,IT,1100
GBR,Female,35 to 54,CXO,Any Company Size,Neither IT nor Finance,30000
GBR,Female,35 to 54,CXO,Any Company Size,Finance,34000
GBR,Female,35 to 54,CXO,Any Company Size,IT,35000
GBR,Female,35 to 54,CXO,"10,001+ employees",Neither IT nor Finance,2700
GBR,Female,35 to 54,CXO,"10,001+ employees",Finance,3200
GBR,Female,35 to 54,CXO,"10,001+ employees",IT,4100
GBR,Female,35 to 54,CXO,"5001-10,000 employees",Neither IT nor Finance,1500
GBR,Female,35 to 54,CXO,"5001-10,000 employees",Finance,1700
GBR,Female,35 to 54,CXO,"5001-10,000 employees",IT,1800
GBR,Female,35 to 54,CXO,1001-5000 employees,Neither IT nor Finance,3500
GBR,Female,35 to 54,CXO,1001-5000 employees,Finance,3800
GBR,Female,35 to 54,CXO,1001-5000 employees,IT,4100
GBR,Female,35 to 54,CXO,501-1000 employees,Neither IT nor Finance,1600
GBR,Female,35 to 54,CXO,501-1000 employees,Finance,1800
GBR,Female,35 to 54,CXO,501-1000 employees,IT,1900
GBR,Female,35 to 54,CXO,201-500 employees,Neither IT nor Finance,2200
GBR,Female,35 to 54,CXO,201-500 employees,Finance,2500
